Company,Symbol,Date,Segment,Call,Price
Zendesk (ZEN),ZEN,2020-03-04,I,1,$73.23
American Electric Power (AEP),AEP,2020-03-05,I,1,$98.79
Burlington Stores (BURL),BURL,2020-03-05,D,1,$218.46
CVS Health (CVS),CVS,2020-03-05,D,1,$64.36
Dollar General (DG),DG,2020-03-05,D,1,$157.48
Dollar Tree (DLTR),DLTR,2020-03-05,D,2,$77.99
Generac Holdings (GNRC),GNRC,2020-03-05,I,1,$116.51
Kroger (KR),KR,2020-03-05,D,2,$33.47
Kohl's (KSS),KSS,2020-03-05,D,4,$34.14
Macy's (M),M,2020-03-05,D,4,$11.58
Sangamo Therapeutics (SGMO),SGMO,2020-03-05,I,1,$8.53
Walgreens Boots Alliance (WBA),WBA,2020-03-05,D,4,$48.78
Walmart (WMT),WMT,2020-03-05,D,1,$115.92
Apple (AAPL),AAPL,2020-03-09,D,2,$266.17
American Express (AXP),AXP,2020-03-09,D,5,$98.29
Boeing (BA),BA,2020-03-09,D,5,$227.17
Caterpillar (CAT),CAT,2020-03-09,D,4,$104.07
Cisco Systems (CSCO),CSCO,2020-03-09,D,4,$37.96
Chevron (CVX),CVX,2020-03-09,D,5,$81.53
Dow (DOW),DOW,2020-03-09,D,5,$34.31
Coca-Cola (KO),KO,2020-03-09,D,1,$52.23
3M (MMM),MMM,2020-03-09,D,4,$144.06
Occidental Petroleum (OXY),OXY,2020-03-09,F,5,$12.51
Tesla (TSLA),TSLA,2020-03-09,D,1,$608.00
Exxon Mobil (XOM),XOM,2020-03-09,D,5,$41.86
AbbVie (ABBV),ABBV,2020-03-10,D,1,$87.53
Adobe Systems (ADBE),ADBE,2020-03-10,D,1,$332.38
American Electric Power (AEP),AEP,2020-03-10,D,1,$94.72
Advanced Micro Devices (AMD),AMD,2020-03-10,D,2,$45.38
Dominion Energy (D),D,2020-03-10,D,1,$83.22
Dexcom (DXCM),DXCM,2020-03-10,I,1,$279.18
Goldman Sachs (GS),GS,2020-03-10,D,1,$184.35
Home Depot (HD),HD,2020-03-10,D,1,$225.70
IBM (IBM),IBM,2020-03-10,D,2,$124.77
Intel (INTC),INTC,2020-03-10,D,5,$53.98
Johnson & Johnson (JNJ),JNJ,2020-03-10,D,1,$141.64
McDonald's (MCD),MCD,2020-03-10,D,5,$199.86
Merck (MRK),MRK,2020-03-10,D,4,$82.02
Microsoft (MSFT),MSFT,2020-03-10,D,1,$160.92
Nike (NKE),NKE,2020-03-10,D,5,$88.30
ServiceNow (NOW),NOW,2020-03-10,D,1,$312.80
NVIDIA (NVDA),NVDA,2020-03-10,D,1,$261.08
Walt Disney (DIS),DIS,2020-03-11,D,4,$105.51
Pfizer (PFE),PFE,2020-03-11,D,1,$32.17
Procter & Gamble (PG),PG,2020-03-11,D,4,$111.59
Schrodinger (SDGR),SDGR,2020-03-11,F,1,$35.52
SS&C Technologies (SSNC),SSNC,2020-03-11,I,1,$46.06
Travelers Companies (TRV),TRV,2020-03-11,D,5,$112.60
UnitedHealth Group (UNH),UNH,2020-03-11,D,2,$277.78
United Technologies (UTX),UTX,2020-03-11,D,5,$107.51
Visa (V),V,2020-03-11,D,4,$172.95
Verizon (VZ),VZ,2020-03-11,D,1,$54.83
Walgreens Boots Alliance (WBA),WBA,2020-03-11,D,5,$46.07
Walmart (WMT),WMT,2020-03-11,D,4,$114.43
AbbVie (ABBV),ABBV,2020-03-12,D,1,$78.61
Dominion Energy (D),D,2020-03-12,D,1,$71.51
Qualcomm (QCOM),QCOM,2020-03-12,D,1,$67.02
AT&T (T),T,2020-03-12,D,4,$31.94
United Parcel Service (UPS),UPS,2020-03-12,D,1,$86.17
Verizon (VZ),VZ,2020-03-12,D,1,$51.20
Wells Fargo (WFC),WFC,2020-03-12,D,1,$29.65
Yext (YEXT),YEXT,2020-03-12,I,1,$11.88
CVS Health (CVS),CVS,2020-03-16,I,2,$54.24
Dow (DOW),DOW,2020-03-16,I,2,$22.00
Thermo Fisher Scientific (TMO),TMO,2020-03-16,I,2,$279.35
Meta (FB),FB,2020-03-17,I,1,$149.42
Regeneron Pharmaceuticals (REGN),REGN,2020-03-17,I,1,$491.69
Darden Restaurants (DRI),DRI,2020-03-18,F,5,$34.16
Brinker International (EAT),EAT,2020-03-18,F,5,$7.62
Hormel Foods (HRL),HRL,2020-03-18,I,1,$48.27
Logitech International (LOGI),LOGI,2020-03-18,I,1,$37.96
Starbucks (SBUX),SBUX,2020-03-18,I,1,$56.33
Costco (COST),COST,2020-03-19,D,1,$305.22
CrowdStrike (CRWD),CRWD,2020-03-19,D,1,$41.74
DocuSign (DOCU),DOCU,2020-03-19,D,1,$75.88
Netflix (NFLX),NFLX,2020-03-19,D,1,$332.03
Okta (OKTA),OKTA,2020-03-19,D,1,$113.95
Qualcomm (QCOM),QCOM,2020-03-19,D,1,$65.00
VMware (VMW),VMW,2020-03-19,I,1,$100.19
Verizon (VZ),VZ,2020-03-19,I,1,$53.62
Walmart (WMT),WMT,2020-03-19,D,1,$119.45
Zoom Video Communications (ZM),ZM,2020-03-19,D,1,$123.77
ZScaler (ZS),ZS,2020-03-19,I,1,$51.81
AMN Healthcare Services (AMN),AMN,2020-03-20,I,1,$62.75
CrowdStrike (CRWD),CRWD,2020-03-20,I,1,$49.01
Lululemon Athletica (LULU),LULU,2020-03-20,D,4,$165.01
Micron Technology (MU),MU,2020-03-20,D,4,$36.11
Nike (NKE),NKE,2020-03-20,D,4,$67.45
Paychex (PAYX),PAYX,2020-03-20,D,4,$51.97
Skyworks Solutions (SWKS),SWKS,2020-03-24,I,1,$87.29
Apple (AAPL),AAPL,2020-03-25,D,1,$245.52
CrowdStrike (CRWD),CRWD,2020-03-25,D,1,$55.78
Johnson & Johnson (JNJ),JNJ,2020-03-25,D,1,$119.40
Nike (NKE),NKE,2020-03-25,D,1,$79.01
Paychex (PAYX),PAYX,2020-03-25,I,1,$60.08
Teladoc (TDOC),TDOC,2020-03-25,D,1,$142.11
Western Digital (WDC),WDC,2020-03-25,I,1,$41.63
Zoom Video Communications (ZM),ZM,2020-03-25,D,1,$138.11
Adobe Systems (ADBE),ADBE,2020-03-26,D,1,$322.67
Alibaba (BABA),BABA,2020-03-26,D,1,$195.32
Cheesecake Factory (CAKE),CAKE,2020-03-26,D,4,$19.66
CrowdStrike (CRWD),CRWD,2020-03-26,D,1,$58.64
Ford Motor (F),F,2020-03-26,D,4,$5.25
Meta (FB),FB,2020-03-26,D,1,$163.34
Macy's (M),M,2020-03-26,D,4,$5.94
Marvell Technology (MRVL),MRVL,2020-03-26,D,1,$23.18
Microsoft (MSFT),MSFT,2020-03-26,D,1,$156.11
Micron Technology (MU),MU,2020-03-26,D,1,$44.79
ServiceNow (NOW),NOW,2020-03-26,D,1,$294.73
NVIDIA (NVDA),NVDA,2020-03-26,D,1,$257.24
Qualcomm (QCOM),QCOM,2020-03-26,D,1,$68.98
Veeva Systems (VEEV),VEEV,2020-03-26,I,1,$147.09
Western Digital (WDC),WDC,2020-03-26,D,1,$44.29
Zoom Video Communications (ZM),ZM,2020-03-26,D,1,$141.15
Chewy (CHWY),CHWY,2020-03-27,D,1,$36.16
CVS Health (CVS),CVS,2020-03-27,D,1,$58.60
Enterprise Products Partn (EPD),EPD,2020-03-27,D,4,$13.95
Carmax (KMX),KMX,2020-03-27,D,4,$58.93
McCormick (MKC),MKC,2020-03-27,D,1,$132.29
Micron Technology (MU),MU,2020-03-27,I,1,$43.48
Owens & Minor (OMI),OMI,2020-03-27,I,1,$5.51
PVH Corp (PVH),PVH,2020-03-27,D,2,$38.00
Regeneron Pharmaceuticals (REGN),REGN,2020-03-27,D,1,$449.52
RH (RH),RH,2020-03-27,D,4,$110.93
Sanofi (SNY),SNY,2020-03-27,I,1,$42.44
Constellation Brands (STZ),STZ,2020-03-27,D,4,$144.88
Walgreens Boots Alliance (WBA),WBA,2020-03-27,D,5,$44.00
Abbott Laboratories (ABT),ABT,2020-03-30,I,1,$79.34
Advanced Micro Devices (AMD),AMD,2020-03-30,D,1,$47.86
Logitech International (LOGI),LOGI,2020-03-30,D,1,$43.58
Microsoft (MSFT),MSFT,2020-03-30,F,1,$160.23
Micron Technology (MU),MU,2020-03-30,D,1,$44.52
Cloudflare (NET),NET,2020-03-30,I,1,$23.89
NVIDIA (NVDA),NVDA,2020-03-30,D,1,$265.59
SAP AG (SAP),SAP,2020-03-30,I,1,$112.90
Zoom Video Communications (ZM),ZM,2020-03-30,D,1,$150.88
Abbott Laboratories (ABT),ABT,2020-03-31,D,1,$78.91
American Electric Power (AEP),AEP,2020-03-31,D,1,$79.98
AGCO (AGCO),AGCO,2020-03-31,I,1,$47.25
Boeing (BA),BA,2020-03-31,D,2,$149.14
ConAgra Foods (CAG),CAG,2020-03-31,I,1,$29.34
Costco (COST),COST,2020-03-31,D,2,$285.13
Dominion Energy (D),D,2020-03-31,D,1,$72.19
Walt Disney (DIS),DIS,2020-03-31,D,2,$96.60
Consolidated Edison (ED),ED,2020-03-31,D,1,$78.00
Johnson & Johnson (JNJ),JNJ,2020-03-31,D,1,$131.13
Palo Alto Networks (PANW),PANW,2020-03-31,I,1,$163.96
Southern Company (SO),SO,2020-03-31,D,1,$54.14
Teladoc (TDOC),TDOC,2020-03-31,D,1,$155.01
TJX Companies (TJX),TJX,2020-03-31,D,2,$47.81
Zoom Video Communications (ZM),ZM,2020-03-31,D,1,$146.12
Cisco Systems (CSCO),CSCO,2020-04-01,I,1,$38.33
Citrix Systems (CTXS),CTXS,2020-04-01,D,1,$139.14
Digital Realty Trust (DLR),DLR,2020-04-01,D,1,$134.48
Gilead Sciences (GILD),GILD,2020-04-01,D,1,$72.51
Norwegian Cruise Line (NCLH),NCLH,2020-04-01,D,5,$9.55
Noble (NE),NE,2020-04-01,D,5,$0.22
Netflix (NFLX),NFLX,2020-04-01,D,1,$364.08
PVH Corp (PVH),PVH,2020-04-01,I,1,$32.63
Royal Caribbean Cruises (RCL),RCL,2020-04-01,D,5,$25.77
Regeneron Pharmaceuticals (REGN),REGN,2020-04-01,D,1,$496.65
ResMed (RMD),RMD,2020-04-01,I,1,$142.29
Chipotle Mexican Grill (CMG),CMG,2020-04-02,I,1,$630.16
General Electric (GE),GE,2020-04-02,I,1,$6.90
McCormick (MKC),MKC,2020-04-02,D,1,$145.21
Okta (OKTA),OKTA,2020-04-02,I,1,$115.99
Pepsico (PEP),PEP,2020-04-02,D,1,$123.86
RingCentral (RNG),RNG,2020-04-02,I,1,$220.03
Zoom Video Communications (ZM),ZM,2020-04-02,D,1,$121.93
AbbVie (ABBV),ABBV,2020-04-03,D,4,$73.37
Johnson & Johnson (JNJ),JNJ,2020-04-03,D,4,$134.17
Coca-Cola (KO),KO,2020-04-03,D,4,$43.83
Levi Strauss (LEVI),LEVI,2020-04-03,D,4,$9.51
McCormick (MKC),MKC,2020-04-03,D,1,$146.88
Raytheon (RTN),RTN,2020-04-03,D,4,$116.96
Constellation Brands (STZ),STZ,2020-04-03,I,1,$132.17
WD-40 (WDFC),WDFC,2020-04-03,D,4,$170.51
Zebra Technologies (ZBRA),ZBRA,2020-04-03,I,1,$178.08
Alexandria Real Estate Eq (ARE),ARE,2020-04-06,D,1,$137.68
ConAgra Foods (CAG),CAG,2020-04-06,D,1,$31.30
Crown Castle (CCI),CCI,2020-04-06,D,1,$148.75
Chewy (CHWY),CHWY,2020-04-06,D,1,$33.22
Chipotle Mexican Grill (CMG),CMG,2020-04-06,D,1,$689.99
CoreSite Realty (COR),COR,2020-04-06,D,1,$115.89
Domino's Pizza (DPZ),DPZ,2020-04-06,D,1,$338.52
Equinix (EQIX),EQIX,2020-04-06,D,1,$652.22
General Mills (GIS),GIS,2020-04-06,D,1,$57.70
Hormel Foods (HRL),HRL,2020-04-06,D,1,$48.55
Pepsico (PEP),PEP,2020-04-06,D,1,$131.16
Constellation Brands (STZ),STZ,2020-04-06,D,1,$142.26
T-Mobile US (TMUS),TMUS,2020-04-06,D,1,$86.09
Verizon (VZ),VZ,2020-04-06,D,1,$56.70
Western Digital (WDC),WDC,2020-04-06,D,1,$43.31
Zoom Video Communications (ZM),ZM,2020-04-06,I,1,$122.94
ProLogis (PLD),PLD,2020-04-07,I,1,$80.95
Apple (AAPL),AAPL,2020-04-08,D,1,$266.07
Broadcom (AVGO),AVGO,2020-04-08,D,1,$261.10
Biohaven Pharmaceuticals (BHVN),BHVN,2020-04-08,I,1,$33.75
Costco (COST),COST,2020-04-08,D,1,$305.97
Salesforce (CRM),CRM,2020-04-08,I,1,$151.12
Domino's Pizza (DPZ),DPZ,2020-04-08,D,1,$343.83
Darden Restaurants (DRI),DRI,2020-04-08,D,1,$63.57
Estee Lauder (EL),EL,2020-04-08,D,1,$165.73
FedEx (FDX),FDX,2020-04-08,D,1,$125.54
Nike (NKE),NKE,2020-04-08,D,1,$85.30
NVIDIA (NVDA),NVDA,2020-04-08,D,1,$266.95
Ollie's Bargain Outlet (OLLI),OLLI,2020-04-08,D,1,$53.25
Perrigo (PRGO),PRGO,2020-04-08,I,1,$48.85
Skyworks Solutions (SWKS),SWKS,2020-04-08,D,1,$93.00
Target (TGT),TGT,2020-04-08,D,1,$104.63
TJX Companies (TJX),TJX,2020-04-08,D,1,$49.11
United Parcel Service (UPS),UPS,2020-04-08,D,1,$98.79
Wingstop (WING),WING,2020-04-08,D,1,$96.42
Walmart (WMT),WMT,2020-04-08,D,1,$121.84
Abbott Laboratories (ABT),ABT,2020-04-09,D,1,$86.04
Bank of America (BAC),BAC,2020-04-09,D,1,$24.86
Box (BOX),BOX,2020-04-09,I,1,$15.43
Citigroup (C),C,2020-04-09,D,1,$47.41
Domo (DOMO),DOMO,2020-04-09,I,1,$11.72
Goldman Sachs (GS),GS,2020-04-09,D,1,$184.26
Intuitive Surgical (ISRG),ISRG,2020-04-09,D,4,$503.79
Johnson & Johnson (JNJ),JNJ,2020-04-09,D,4,$141.23
JPMorgan Chase (JPM),JPM,2020-04-09,D,1,$102.76
Schlumberger (SLB),SLB,2020-04-09,D,5,$16.47
Wells Fargo (WFC),WFC,2020-04-09,D,1,$33.20
Abbott Laboratories (ABT),ABT,2020-04-13,F,1,$85.85
Levi Strauss (LEVI),LEVI,2020-04-13,I,1,$13.83
GlaxoSmithKline (GSK),GSK,2020-04-14,I,1,$40.38
L3Harris Technologies (LHX),LHX,2020-04-14,D,2,$197.00
Lockheed Martin (LMT),LMT,2020-04-14,D,2,$380.03
Northrop Grumman (NOC),NOC,2020-04-14,D,4,$348.79
Raytheon Technologies (RTX),RTX,2020-04-14,D,1,$65.07
Advanced Micro Devices (AMD),AMD,2020-04-15,D,1,$54.99
American Tower (AMT),AMT,2020-04-15,D,1,$247.49
Activision Blizzard (ATVI),ATVI,2020-04-15,D,1,$65.71
Alibaba (BABA),BABA,2020-04-15,D,1,$208.17
Costco (COST),COST,2020-04-15,D,1,$310.27
CrowdStrike (CRWD),CRWD,2020-04-15,D,1,$61.82
Carvana (CVNA),CVNA,2020-04-15,I,1,$71.34
Dollar General (DG),DG,2020-04-15,D,1,$176.11
Domino's Pizza (DPZ),DPZ,2020-04-15,D,1,$354.62
Johnson & Johnson (JNJ),JNJ,2020-04-15,D,1,$147.66
McCormick (MKC),MKC,2020-04-15,D,1,$152.56
Netflix (NFLX),NFLX,2020-04-15,D,1,$426.75
NVIDIA (NVDA),NVDA,2020-04-15,D,1,$280.84
Okta (OKTA),OKTA,2020-04-15,D,1,$142.47
Parsley Energy (PE),PE,2020-04-15,I,2,$6.72
Pepsico (PEP),PEP,2020-04-15,D,1,$135.03
Procter & Gamble (PG),PG,2020-04-15,D,1,$121.22
ProLogis (PLD),PLD,2020-04-15,D,1,$86.54
Roku (ROKU),ROKU,2020-04-15,D,1,$113.00
Constellation Brands (STZ),STZ,2020-04-15,D,1,$162.36
Tesla (TSLA),TSLA,2020-04-15,D,1,$729.83
ZScaler (ZS),ZS,2020-04-15,D,1,$69.96
Agilent Technologies (A),A,2020-04-16,I,1,$78.75
Chubb (CB),CB,2020-04-16,I,1,$111.95
Morgan Stanley (MS),MS,2020-04-16,D,2,$38.36
Tesla (TSLA),TSLA,2020-04-16,D,1,$745.21
Wells Fargo (WFC),WFC,2020-04-16,D,5,$26.89
IBM (IBM),IBM,2020-04-20,I,1,$120.41
Shopify (SHOP),SHOP,2020-04-20,D,2,$629.90
American Airlines (AAL),AAL,2020-04-21,D,4,$11.00
Boeing (BA),BA,2020-04-21,D,2,$136.33
Carnival (CCL),CCL,2020-04-21,D,5,$11.84
Ford Motor (F),F,2020-04-21,D,4,$4.77
General Electric (GE),GE,2020-04-21,D,2,$6.48
Inovio Pharmaceuticals (INO),INO,2020-04-21,D,1,$9.90
Inseego (INSG),INSG,2020-04-21,I,1,$11.31
Microsoft (MSFT),MSFT,2020-04-21,D,1,$167.82
Tesla (TSLA),TSLA,2020-04-21,D,1,$686.72
Chipotle Mexican Grill (CMG),CMG,2020-04-22,D,1,$882.26
Costco (COST),COST,2020-04-22,D,1,$309.42
Digital Realty Trust (DLR),DLR,2020-04-22,I,1,$149.18
Home Depot (HD),HD,2020-04-22,D,1,$204.17
Lowe's (LOW),LOW,2020-04-22,D,1,$94.95
MarketAxess (MKTX),MKTX,2020-04-22,I,1,$424.24
Netflix (NFLX),NFLX,2020-04-22,D,1,$421.42
Snap (SNAP),SNAP,2020-04-22,D,1,$17.01
Target (TGT),TGT,2020-04-22,D,1,$106.84
Texas Instruments (TXN),TXN,2020-04-22,D,1,$111.98
Walmart (WMT),WMT,2020-04-22,D,1,$131.59
Clorox (CLX),CLX,2020-04-23,D,1,$189.92
Dollar General (DG),DG,2020-04-23,D,1,$176.50
Domino's Pizza (DPZ),DPZ,2020-04-23,I,1,$369.64
Home Depot (HD),HD,2020-04-23,D,1,$202.32
IBM (IBM),IBM,2020-04-23,D,2,$121.35
Inovio Pharmaceuticals (INO),INO,2020-04-23,I,1,$12.03
Kimberly-Clark (KMB),KMB,2020-04-23,D,1,$140.36
Netflix (NFLX),NFLX,2020-04-23,D,1,$426.70
Target (TGT),TGT,2020-04-23,D,1,$103.86
UnitedHealth Group (UNH),UNH,2020-04-23,F,1,$285.33
Union Pacific (UNP),UNP,2020-04-23,D,2,$152.29
Walmart (WMT),WMT,2020-04-23,D,1,$128.53
Zoom Video Communications (ZM),ZM,2020-04-23,D,1,$169.09
Apple (AAPL),AAPL,2020-04-24,D,1,$282.97
Advanced Micro Devices (AMD),AMD,2020-04-24,D,1,$56.18
Caterpillar (CAT),CAT,2020-04-24,D,4,$114.04
Colgate-Palmolive (CL),CL,2020-04-24,D,1,$71.40
Clorox (CLX),CLX,2020-04-24,D,1,$190.65
Estee Lauder (EL),EL,2020-04-24,D,2,$166.31
Meta (FB),FB,2020-04-24,D,4,$190.07
General Electric (GE),GE,2020-04-24,D,4,$6.26
Gilead Sciences (GILD),GILD,2020-04-24,D,4,$79.64
Honeywell (HON),HON,2020-04-24,D,4,$135.52
Kraft Heinz (KHC),KHC,2020-04-24,D,2,$29.23
3M (MMM),MMM,2020-04-24,D,4,$147.00
Merck (MRK),MRK,2020-04-24,D,2,$81.43
Microsoft (MSFT),MSFT,2020-04-24,D,1,$174.55
Nordic American Tanker (NAT),NAT,2020-04-24,I,1,$5.85
NXP Semiconductors (NXPI),NXPI,2020-04-24,D,2,$94.43
Pepsico (PEP),PEP,2020-04-24,D,1,$134.36
Pfizer (PFE),PFE,2020-04-24,D,2,$37.38
Starbucks (SBUX),SBUX,2020-04-24,D,2,$75.58
Target (TGT),TGT,2020-04-24,D,2,$107.82
Advanced Micro Devices (NVDA),NVDA,2020-04-26,I,1,$56.49
Apple (AAPL),AAPL,2020-04-27,D,1,$283.17
Abbott Laboratories (ABT),ABT,2020-04-27,D,1,$94.95
American Tower (AMT),AMT,2020-04-27,D,1,$250.22
Activision Blizzard (ATVI),ATVI,2020-04-27,D,1,$67.06
Beyond Meat (BYND),BYND,2020-04-27,D,1,$99.63
ConAgra Foods (CAG),CAG,2020-04-27,D,1,$34.60
Chewy (CHWY),CHWY,2020-04-27,D,1,$46.18
Clorox (CLX),CLX,2020-04-27,D,1,$189.05
Chipotle Mexican Grill (CMG),CMG,2020-04-27,D,1,$883.07
Centene (CNC),CNC,2020-04-27,D,1,$70.82
Costco (COST),COST,2020-04-27,D,1,$308.78
Citrix Systems (CTXS),CTXS,2020-04-27,D,1,$147.48
Dominion Energy (D),D,2020-04-27,D,1,$78.52
Domino's Pizza (DPZ),DPZ,2020-04-27,D,1,$362.03
Equinix (EQIX),EQIX,2020-04-27,D,1,$702.00
Barrick Gold (GOLD),GOLD,2020-04-27,D,1,$26.93
Gap (GPS),GPS,2020-04-27,D,5,$7.79
Hanesbrands (HBI),HBI,2020-04-27,D,4,$9.18
Home Depot (HD),HD,2020-04-27,D,1,$217.76
Inovio Pharmaceuticals (INO),INO,2020-04-27,D,1,$13.70
Johnson & Johnson (JNJ),JNJ,2020-04-27,D,1,$154.29
Nordstrom (JWN),JWN,2020-04-27,D,5,$20.27
Kimberly-Clark (KMB),KMB,2020-04-27,D,1,$140.36
Kohl's (KSS),KSS,2020-04-27,D,5,$18.60
L Brands (LB),LB,2020-04-27,D,5,$11.50
Logitech International (LOGI),LOGI,2020-04-27,D,1,$48.10
Live Nation (LYV),LYV,2020-04-27,D,5,$42.01
MGM Resorts (MGM),MGM,2020-04-27,D,5,$15.23
McCormick (MKC),MKC,2020-04-27,D,1,$156.87
MarketAxess (MKTX),MKTX,2020-04-27,D,1,$441.59
Netflix (NFLX),NFLX,2020-04-27,D,1,$421.38
NVIDIA (NVDA),NVDA,2020-04-27,D,1,$297.08
Pepsico (PEP),PEP,2020-04-27,D,1,$134.46
PVH Corp (PVH),PVH,2020-04-27,D,4,$47.64
Roku (ROKU),ROKU,2020-04-27,D,1,$128.63
Boston Beer (SAM),SAM,2020-04-27,D,1,$457.10
Shopify (SHOP),SHOP,2020-04-27,D,1,$628.58
Simon Property Group (SPG),SPG,2020-04-27,D,1,$57.19
Block (SQ),SQ,2020-04-27,D,1,$63.55
Tapestry (TPR),TPR,2020-04-27,D,5,$15.05
Take-Two Interactive (TTWO),TTWO,2020-04-27,D,1,$125.93
Verizon (VZ),VZ,2020-04-27,D,1,$57.81
Wynn Resorts (WYNN),WYNN,2020-04-27,D,2,$82.77
Zoom Video Communications (ZM),ZM,2020-04-27,D,1,$164.60
ZScaler (ZS),ZS,2020-04-27,D,1,$70.47
Centene (CNC),CNC,2020-04-28,I,1,$67.17
D R Horton (DHI),DHI,2020-04-28,D,2,$46.93
Nucor (NUE),NUE,2020-04-28,I,1,$40.49
Wendy's (WEN),WEN,2020-04-28,F,1,$19.79
Automatic Data Processing (ADP),ADP,2020-04-29,I,1,$145.84
Advanced Micro Devices (AMD),AMD,2020-04-29,D,1,$53.66
Boeing (BA),BA,2020-04-29,D,2,$139.00
Campbell Soup (CPB),CPB,2020-04-29,I,1,$50.18
General Electric (GE),GE,2020-04-29,D,4,$6.58
Gilead Sciences (GILD),GILD,2020-04-29,D,1,$83.14
Starbucks (SBUX),SBUX,2020-04-29,D,2,$76.86
Yum! Brands (YUM),YUM,2020-04-29,I,1,$87.46
Apple (AAPL),AAPL,2020-04-30,D,1,$293.80
Align Technology (ALGN),ALGN,2020-04-30,I,1,$214.85
Gilead Sciences (GILD),GILD,2020-04-30,D,2,$84.00
Juniper Networks (JNPR),JNPR,2020-04-30,I,1,$21.60
Reynolds Consumer Product (REYN),REYN,2020-04-30,F,1,$32.43
Apple (AAPL),AAPL,2020-05-01,D,1,$289.07
Advanced Micro Devices (AMD),AMD,2020-05-01,D,1,$49.88
Clorox (CLX),CLX,2020-05-01,I,1,$192.71
CVS Health (CVS),CVS,2020-05-01,D,1,$59.70
Walt Disney (DIS),DIS,2020-05-01,D,4,$105.50
Estee Lauder (EL),EL,2020-05-01,I,1,$172.54
General Motors (GM),GM,2020-05-01,D,5,$20.90
Moderna (MRNA),MRNA,2020-05-01,D,1,$47.93
Occidental Petroleum (OXY),OXY,2020-05-01,D,5,$15.24
Regeneron Pharmaceuticals (REGN),REGN,2020-05-01,D,1,$525.50
Seattle Genetics (SGEN),SGEN,2020-05-01,I,1,$145.64
Shopify (SHOP),SHOP,2020-05-01,D,1,$613.64
Skyworks Solutions (SWKS),SWKS,2020-05-01,D,1,$98.83
Tyson Foods (TSN),TSN,2020-05-01,D,4,$60.01
Ventas (VTR),VTR,2020-05-01,D,4,$30.33
Waste Management (WM),WM,2020-05-01,D,4,$98.21
Alexandria Real Estate Eq (ARE),ARE,2020-05-04,I,1,$149.58
Emergent BioSolutions (EBS),EBS,2020-05-04,I,1,$79.50
Tyson Foods (TSN),TSN,2020-05-04,D,5,$55.32
Weyerhaeuser (WY),WY,2020-05-04,D,5,$17.78
Zoom Video Communications (ZM),ZM,2020-05-04,D,1,$143.44
Apple (AAPL),AAPL,2020-05-05,D,1,$297.56
AbbVie (ABBV),ABBV,2020-05-05,D,2,$85.37
Activision Blizzard (ATVI),ATVI,2020-05-05,D,1,$68.53
Chegg (CHGG),CHGG,2020-05-05,I,1,$57.92
Chevron (CVX),CVX,2020-05-05,D,2,$92.89
Walt Disney (DIS),DIS,2020-05-05,D,4,$101.06
Everbridge (EVBG),EVBG,2020-05-05,I,1,$112.86
Masimo (MASI),MASI,2020-05-05,I,1,$234.00
Regeneron Pharmaceuticals (REGN),REGN,2020-05-05,D,1,$574.37
Skyworks Solutions (SWKS),SWKS,2020-05-05,D,1,$104.71
Beyond Meat (BYND),BYND,2020-05-06,I,1,$126.21
CVS Health (CVS),CVS,2020-05-06,I,1,$60.41
Meta (FB),FB,2020-05-06,F,1,$208.47
Hasbro (HAS),HAS,2020-05-06,D,2,$65.89
Mattel (MAT),MAT,2020-05-06,I,4,$8.49
New York Times (NYT),NYT,2020-05-06,D,2,$34.81
Pinterest (PINS),PINS,2020-05-06,D,5,$17.72
Snap (SNAP),SNAP,2020-05-06,D,5,$17.33
Twitter (TWTR),TWTR,2020-05-06,D,5,$27.68
Waste Management (WM),WM,2020-05-06,I,2,$96.80
Beyond Meat (BYND),BYND,2020-05-07,F,1,$122.66
Etsy (ETSY),ETSY,2020-05-07,I,1,$76.59
Moderna (MRNA),MRNA,2020-05-07,D,1,$53.19
Block (SQ),SQ,2020-05-07,I,1,$74.62
American Electric Power (AEP),AEP,2020-05-11,I,1,$79.17
Beyond Meat (BYND),BYND,2020-05-11,D,1,$130.82
Chipotle Mexican Grill (CMG),CMG,2020-05-11,D,1,$933.93
Costco (COST),COST,2020-05-11,D,1,$310.33
Coupa Software (COUP),COUP,2020-05-11,D,1,$209.31
Domino's Pizza (DPZ),DPZ,2020-05-11,D,1,$377.49
Dexcom (DXCM),DXCM,2020-05-11,D,1,$421.36
Everbridge (EVBG),EVBG,2020-05-11,D,1,$155.10
LivePerson (LPSN),LPSN,2020-05-11,I,1,$34.67
Livongo Health (LVGO),LVGO,2020-05-11,D,1,$53.59
Masimo (MASI),MASI,2020-05-11,D,1,$250.39
Moderna (MRNA),MRNA,2020-05-11,D,1,$66.90
Cloudflare (NET),NET,2020-05-11,D,1,$28.12
Peloton (PTON),PTON,2020-05-11,D,1,$42.80
Block (SQ),SQ,2020-05-11,D,1,$74.90
Target (TGT),TGT,2020-05-11,D,1,$120.18
Upwork (UPWK),UPWK,2020-05-11,I,1,$10.51
Walmart (WMT),WMT,2020-05-11,D,1,$123.67
Chipotle Mexican Grill (CMG),CMG,2020-05-12,D,1,$929.85
Costco (COST),COST,2020-05-12,D,1,$304.84
Domino's Pizza (DPZ),DPZ,2020-05-12,D,1,$377.94
Home Depot (HD),HD,2020-05-12,D,1,$232.90
Logitech International (LOGI),LOGI,2020-05-12,I,1,$51.86
