Company,Symbol,Date,Segment,Call,Price
Arconic (ARNC),ARNC,2017-10-20,D,4,$27.17
Boeing (BA),BA,2017-10-20,D,1,$264.75
Bristol-Myers Squibb (BMY),BMY,2017-10-20,D,1,$64.42
Caterpillar (CAT),CAT,2017-10-20,D,1,$131.36
Colgate-Palmolive (CL),CL,2017-10-20,D,2,$72.32
Chipotle Mexican Grill (CMG),CMG,2017-10-20,D,4,$324.76
Comtech Telecommunication (CMTL),CMTL,2017-10-20,M,4,$21.40
Chevron (CVX),CVX,2017-10-20,D,4,$118.64
Dicks Sporting Goods (DKS),DKS,2017-10-20,D,5,$26.67
Callaway Golf (ELY),ELY,2017-10-20,D,2,$14.39
EPR Properties (EPR),EPR,2017-10-20,D,1,$70.44
General Electric (GE),GE,2017-10-20,F,4,$23.83
General Motors (GM),GM,2017-10-20,D,1,$45.61
Acushnet Holdings (GOLF),GOLF,2017-10-20,D,4,$18.31
Honeywell (HON),HON,2017-10-20,F,1,$145.35
Intel (INTC),INTC,2017-10-20,D,1,$40.43
Kimberly-Clark (KMB),KMB,2017-10-20,D,4,$113.44
Coca-Cola (KO),KO,2017-10-20,D,4,$46.38
Lumentum Holdings (LITE),LITE,2017-10-20,M,4,$55.95
Lam Research (LRCX),LRCX,2017-10-20,M,1,$205.34
McDonald's (MCD),MCD,2017-10-20,D,2,$166.30
3M (MMM),MMM,2017-10-20,D,1,$221.32
Merck (MRK),MRK,2017-10-20,D,4,$63.88
Microsoft (MSFT),MSFT,2017-10-20,D,1,$78.81
Nike (NKE),NKE,2017-10-20,D,4,$53.06
PayPal (PYPL),PYPL,2017-10-20,D,1,$70.97
Raytheon (RTN),RTN,2017-10-20,D,1,$188.90
Stanley Black & Decker (SWK),SWK,2017-10-20,D,1,$160.12
United Technologies (UTX),UTX,2017-10-20,D,1,$120.93
Visa (V),V,2017-10-20,D,2,$107.55
Walgreens Boots Alliance (WBA),WBA,2017-10-20,D,5,$68.06
Exxon Mobil (XOM),XOM,2017-10-20,D,4,$83.11
Agenus (AGEN),AGEN,2017-10-23,I,1,$4.26
Danaher (DHR),DHR,2017-10-23,D,2,$90.47
General Electric (GE),GE,2017-10-23,D,4,$22.32
Hasbro (HAS),HAS,2017-10-23,I,1,$89.75
Illinois Tool Works (ITW),ITW,2017-10-23,D,2,$155.51
Procter & Gamble (PG),PG,2017-10-23,D,4,$87.30
PVH Corp (PVH),PVH,2017-10-23,D,2,$129.68
Schlumberger (SLB),SLB,2017-10-23,F,1,$61.91
Seagate Technology (STX),STX,2017-10-23,D,2,$39.35
United Continental (UAL),UAL,2017-10-23,D,4,$59.10
Unilever (UL),UL,2017-10-23,D,4,$54.28
VF Corp (VFC),VFC,2017-10-23,D,2,$69.95
Caterpillar (CAT),CAT,2017-10-24,D,1,$138.24
Fitbit (FIT),FIT,2017-10-24,F,4,$6.06
GoPro (GPRO),GPRO,2017-10-24,F,2,$9.40
3M (MMM),MMM,2017-10-24,D,1,$234.65
Stanley Black & Decker (SWK),SWK,2017-10-24,D,1,$165.74
Advanced Micro Devices (AMD),AMD,2017-10-25,D,4,$12.33
Chipotle Mexican Grill (CMG),CMG,2017-10-25,D,4,$277.01
Intel (INTC),INTC,2017-10-25,D,2,$40.78
Logitech International (LOGI),LOGI,2017-10-25,I,1,$34.10
McDonald's (MCD),MCD,2017-10-25,D,1,$163.58
MongoDB (MDB),MDB,2017-10-25,F,1,$31.00
NVIDIA (NVDA),NVDA,2017-10-25,D,2,$193.66
Stanley Black & Decker (SWK),SWK,2017-10-25,F,1,$163.53
AT&T (T),T,2017-10-25,D,1,$33.49
Texas Instruments (TXN),TXN,2017-10-25,D,1,$95.82
UnitedHealth Group (UNH),UNH,2017-10-25,D,1,$207.56
Visa (V),V,2017-10-25,D,1,$109.49
American Electric Power (AEP),AEP,2017-10-26,I,1,$73.76
Amazon (AMZN),AMZN,2017-10-26,D,2,$972.43
Briggs & Stratton (BGG),BGG,2017-10-26,I,1,$25.69
Bristol-Myers Squibb (BMY),BMY,2017-10-26,D,4,$60.95
Caterpillar (CAT),CAT,2017-10-26,D,1,$136.94
Celgene (CELG),CELG,2017-10-26,D,4,$99.99
Alphabet (GOOGL),GOOGL,2017-10-26,D,2,$991.42
Grubhub (GRUB),GRUB,2017-10-26,I,1,$59.04
Hershey Foods (HSY),HSY,2017-10-26,D,4,$102.87
3M (MMM),MMM,2017-10-26,D,1,$232.94
Microsoft (MSFT),MSFT,2017-10-26,D,2,$78.76
Norfolk Southern (NSC),NSC,2017-10-26,D,1,$133.25
Twitter (TWTR),TWTR,2017-10-26,D,2,$20.31
Union Pacific (UNP),UNP,2017-10-26,D,1,$116.47
Apple (AAPL),AAPL,2017-10-27,D,1,$163.05
Allergan (AGN),AGN,2017-10-27,D,2,$178.82
Activision Blizzard (ATVI),ATVI,2017-10-27,D,1,$64.14
Alibaba (BABA),BABA,2017-10-27,D,1,$176.15
CBRE Group (CBRE),CBRE,2017-10-27,D,1,$39.37
Clorox (CLX),CLX,2017-10-27,D,1,$127.03
Meta (FB),FB,2017-10-27,D,1,$177.88
Intel (INTC),INTC,2017-10-27,F,1,$44.40
Kellogg (K),K,2017-10-27,D,4,$60.26
Kraft Heinz (KHC),KHC,2017-10-27,D,4,$77.30
Coca-Cola (KO),KO,2017-10-27,F,2,$46.07
Mastercard (MA),MA,2017-10-27,D,1,$148.52
MindBody (MB),MB,2017-10-27,I,1,$32.65
Mondelez International (MDLZ),MDLZ,2017-10-27,D,4,$40.68
Microsoft (MSFT),MSFT,2017-10-27,F,1,$83.81
Pfizer (PFE),PFE,2017-10-27,D,4,$35.60
Starbucks (SBUX),SBUX,2017-10-27,D,4,$54.88
Under Armour (UAA),UAA,2017-10-27,D,2,$16.04
Waste Management (WM),WM,2017-10-27,I,1,$82.31
Apple (AAPL),AAPL,2017-10-30,D,1,$166.72
Boeing (BA),BA,2017-10-30,D,1,$259.25
Caterpillar (CAT),CAT,2017-10-30,D,1,$136.49
Columbia Sportswear (COLM),COLM,2017-10-30,I,1,$63.59
JC Penney (JCP),JCP,2017-10-30,D,4,$2.87
Kimberly-Clark (KMB),KMB,2017-10-30,D,4,$111.27
Macy's (M),M,2017-10-30,D,4,$18.84
Tractor Supply (TSCO),TSCO,2017-10-30,I,1,$60.49
Walgreens Boots Alliance (WBA),WBA,2017-10-30,D,4,$66.26
Apple (AAPL),AAPL,2017-10-31,D,1,$169.04
Adobe Systems (ADBE),ADBE,2017-10-31,D,1,$175.16
Autodesk (ADSK),ADSK,2017-10-31,D,1,$124.96
American Tower (AMT),AMT,2017-10-31,I,1,$143.67
Ansys (ANSS),ANSS,2017-10-31,D,1,$136.71
Mondelez International (MDLZ),MDLZ,2017-10-31,D,2,$41.43
PTC (PTC),PTC,2017-10-31,D,1,$66.45
Shutterstock (SSTK),SSTK,2017-10-31,I,1,$38.99
Under Armour (UAA),UAA,2017-10-31,D,2,$12.52
Vistra Energy (VST),VST,2017-10-31,I,1,$19.44
Allergan (AGN),AGN,2017-11-01,I,1,$184.58
Cypress Semiconductor (CY),CY,2017-11-01,I,1,$15.57
Kellogg (K),K,2017-11-01,F,4,$63.01
Tyson Foods (TSN),TSN,2017-11-01,I,1,$73.31
Apple (AAPL),AAPL,2017-11-02,D,1,$168.11
Dominion Energy (D),D,2017-11-02,I,1,$80.84
Meta (FB),FB,2017-11-02,D,1,$178.92
Federal Realty Investment (FRT),FRT,2017-11-02,I,1,$128.10
Global Payments (GPN),GPN,2017-11-02,F,1,$102.81
Mastercard (MA),MA,2017-11-02,D,1,$148.25
PayPal (PYPL),PYPL,2017-11-02,D,1,$72.25
Tesla (TSLA),TSLA,2017-11-02,D,1,$299.26
Visa (V),V,2017-11-02,D,1,$110.98
Activision Blizzard (ATVI),ATVI,2017-11-03,F,1,$63.20
CVS Health (CVS),CVS,2017-11-03,D,4,$69.25
Walt Disney (DIS),DIS,2017-11-03,D,2,$98.64
DowDuPont (DWDP),DWDP,2017-11-03,D,1,$71.16
Emerson Electric (EMR),EMR,2017-11-03,D,2,$64.10
FibroGen (FGEN),FGEN,2017-11-03,M,4,$55.75
FMC Corp (FMC),FMC,2017-11-03,D,1,$91.11
Honeywell (HON),HON,2017-11-03,D,1,$144.97
Integrated Device Technol (IDTI),IDTI,2017-11-03,I,1,$31.30
International Flavors and (IFF),IFF,2017-11-03,D,1,$148.31
JC Penney (JCP),JCP,2017-11-03,D,5,$2.37
Nordstrom (JWN),JWN,2017-11-03,D,4,$38.50
Michael Kors (KORS),KORS,2017-11-03,D,4,$47.62
Kohl's (KSS),KSS,2017-11-03,D,5,$42.03
Macy's (M),M,2017-11-03,D,5,$18.36
Marriott International (MAR),MAR,2017-11-03,D,1,$121.55
MannKind (MNKD),MNKD,2017-11-03,M,5,$3.26
NVIDIA (NVDA),NVDA,2017-11-03,D,1,$208.69
Starbucks (SBUX),SBUX,2017-11-03,F,4,$56.03
Skyworks Solutions (SWKS),SWKS,2017-11-03,D,1,$113.19
Take-Two Interactive (TTWO),TTWO,2017-11-03,D,1,$108.93
Valeant Pharmaceuticals (VRX),VRX,2017-11-03,D,2,$11.49
Broadcom (AVGO),AVGO,2017-11-06,D,2,$277.52
Boeing (BA),BA,2017-11-06,D,1,$264.07
Caterpillar (CAT),CAT,2017-11-06,D,1,$137.71
Salesforce (CRM),CRM,2017-11-06,I,1,$102.42
Deere & Company (DE),DE,2017-11-06,D,1,$135.31
Walt Disney (DIS),DIS,2017-11-06,D,2,$100.64
Honeywell (HON),HON,2017-11-06,D,1,$145.60
Manitowoc (MTW),MTW,2017-11-06,D,1,$10.16
PayPal (PYPL),PYPL,2017-11-06,I,1,$74.74
T-Mobile US (TMUS),TMUS,2017-11-06,D,1,$55.54
United Technologies (UTX),UTX,2017-11-06,D,1,$120.39
Adobe Systems (ADBE),ADBE,2017-11-07,I,1,$180.88
Salesforce (CRM),CRM,2017-11-07,D,2,$102.72
Walt Disney (DIS),DIS,2017-11-07,D,2,$101.61
Twenty-First Century Fox (FOX),FOX,2017-11-07,D,2,$27.04
New Relic (NEWR),NEWR,2017-11-07,I,1,$50.98
Netflix (NFLX),NFLX,2017-11-07,D,2,$195.89
Royal Caribbean Cruises (RCL),RCL,2017-11-07,I,1,$129.23
RH (RH),RH,2017-11-07,D,4,$83.50
Red Robin Gourmet Burgers (RRGB),RRGB,2017-11-07,F,4,$47.70
Wayfair (W),W,2017-11-07,D,4,$60.26
Williams-Sonoma (WSM),WSM,2017-11-07,D,4,$47.85
Align Technology (ALGN),ALGN,2017-11-08,D,2,$252.74
Applied Materials (AMAT),AMAT,2017-11-08,D,2,$56.92
Boeing (BA),BA,2017-11-08,D,2,$265.57
CBOE Holdings (CBOE),CBOE,2017-11-08,D,2,$113.42
Lam Research (LRCX),LRCX,2017-11-08,D,2,$211.24
Micron Technology (MU),MU,2017-11-08,D,2,$44.09
NRG Energy (NRG),NRG,2017-11-08,D,2,$28.02
NVIDIA (NVDA),NVDA,2017-11-08,D,2,$209.16
PayPal (PYPL),PYPL,2017-11-08,D,2,$74.77
Snap (SNAP),SNAP,2017-11-08,F,5,$12.91
Take-Two Interactive (TTWO),TTWO,2017-11-08,I,1,$117.65
United Rentals (URI),URI,2017-11-08,D,2,$148.74
Zebra Technologies (ZBRA),ZBRA,2017-11-08,I,1,$106.61
Apple (AAPL),AAPL,2017-11-09,D,1,$175.88
Clorox (CLX),CLX,2017-11-09,D,2,$130.68
CyberArk Software (CYBR),CYBR,2017-11-09,D,1,$44.21
Goldman Sachs (GS),GS,2017-11-09,D,1,$240.79
Home Depot (HD),HD,2017-11-09,D,1,$163.27
Johnson & Johnson (JNJ),JNJ,2017-11-09,I,1,$140.35
JPMorgan Chase (JPM),JPM,2017-11-09,D,1,$97.63
L-3 Communications (LLL),LLL,2017-11-09,D,1,$184.76
Southwest Airlines (LUV),LUV,2017-11-09,D,1,$53.46
Mimecast (MIME),MIME,2017-11-09,D,1,$30.75
Nucor (NUE),NUE,2017-11-09,D,1,$56.52
Palo Alto Networks (PANW),PANW,2017-11-09,D,2,$139.00
Pepsico (PEP),PEP,2017-11-09,D,1,$111.48
Proofpoint (PFPT),PFPT,2017-11-09,D,1,$88.30
Polaris Industries (PII),PII,2017-11-09,D,2,$116.59
Transocean (RIG),RIG,2017-11-09,D,2,$11.52
Science Applications Inte (SAIC),SAIC,2017-11-09,D,1,$68.68
Verizon (VZ),VZ,2017-11-09,D,2,$45.07
Broadcom (AVGO),AVGO,2017-11-13,D,1,$265.01
Buffalo Wild Wings (BWLD),BWLD,2017-11-13,D,2,$117.25
DCT Industrial Trust (DCT),DCT,2017-11-13,I,1,$60.72
Dollar General (DG),DG,2017-11-13,F,1,$83.55
Dollar Tree (DLTR),DLTR,2017-11-13,F,1,$93.69
General Electric (GE),GE,2017-11-13,D,4,$19.02
Hasbro (HAS),HAS,2017-11-13,D,1,$96.83
International Flavors and (IFF),IFF,2017-11-13,I,1,$149.72
JC Penney (JCP),JCP,2017-11-13,D,4,$2.95
Macy's (M),M,2017-11-13,D,4,$19.33
Tyson Foods (TSN),TSN,2017-11-13,D,1,$75.59
Abbott Laboratories (ABT),ABT,2017-11-14,D,2,$55.01
Costco (COST),COST,2017-11-14,D,2,$171.44
General Electric (GE),GE,2017-11-14,F,5,$17.90
Honeywell (HON),HON,2017-11-14,D,2,$147.32
Norwegian Cruise Line (NCLH),NCLH,2017-11-14,I,1,$55.10
Oil Services Holder (OIH),OIH,2017-11-14,D,2,$24.32
Regeneron Pharmaceuticals (REGN),REGN,2017-11-14,I,1,$384.80
Starbucks (SBUX),SBUX,2017-11-14,D,2,$56.93
Wells Fargo (WFC),WFC,2017-11-14,D,2,$54.04
ConAgra Foods (CAG),CAG,2017-11-15,D,1,$35.18
Cisco Systems (CSCO),CSCO,2017-11-15,D,1,$34.11
Walt Disney (DIS),DIS,2017-11-15,D,1,$103.69
Estee Lauder (EL),EL,2017-11-15,D,1,$124.61
Home Depot (HD),HD,2017-11-15,D,1,$165.47
IBM (IBM),IBM,2017-11-15,D,2,$147.10
Procter & Gamble (PG),PG,2017-11-15,D,1,$88.23
Schlumberger (SLB),SLB,2017-11-15,D,1,$61.55
Block (SQ),SQ,2017-11-15,I,1,$40.66
Target (TGT),TGT,2017-11-15,D,1,$54.16
Tyson Foods (TSN),TSN,2017-11-15,D,1,$76.21
Welbilt (WBT),WBT,2017-11-15,I,1,$21.30
Abbott Laboratories (ABT),ABT,2017-11-16,F,1,$55.54
Cisco Systems (CSCO),CSCO,2017-11-16,F,1,$35.88
Dexcom (DXCM),DXCM,2017-11-16,I,1,$53.02
McDonald's (MCD),MCD,2017-11-16,F,1,$168.09
NVIDIA (NVDA),NVDA,2017-11-16,F,1,$211.61
PPG Industries (PPG),PPG,2017-11-16,I,1,$114.01
Walmart (WMT),WMT,2017-11-16,F,1,$99.62
Agilent Technologies (A),A,2017-11-17,D,1,$68.79
Abbott Laboratories (ABT),ABT,2017-11-17,D,1,$55.56
Analog Devices (ADI),ADI,2017-11-17,D,1,$90.42
AGCO (AGCO),AGCO,2017-11-17,D,1,$66.66
Applied Materials (AMAT),AMAT,2017-11-17,I,1,$56.49
Burlington Stores (BURL),BURL,2017-11-17,D,4,$104.73
Salesforce (CRM),CRM,2017-11-17,D,1,$107.58
CVS Health (CVS),CVS,2017-11-17,D,4,$70.68
Deere & Company (DE),DE,2017-11-17,D,4,$135.77
Dollar Tree (DLTR),DLTR,2017-11-17,D,1,$94.61
GameStop (GME),GME,2017-11-17,D,5,$16.31
Canada Goose (GOOS),GOOS,2017-11-17,D,2,$26.38
Hewlett Packard Enterpris (HPE),HPE,2017-11-17,D,4,$13.68
HP (HPQ),HPQ,2017-11-17,D,1,$21.75
Intuit (INTU),INTU,2017-11-17,D,1,$156.55
Medtronic (MDT),MDT,2017-11-17,D,4,$79.49
Owens Corning (OC),OC,2017-11-17,I,1,$85.63
Palo Alto Networks (PANW),PANW,2017-11-17,D,4,$142.72
Urban Outfitters (URBN),URBN,2017-11-17,D,4,$27.90
Walgreens Boots Alliance (WBA),WBA,2017-11-17,D,4,$71.25
Apple (AAPL),AAPL,2017-11-20,D,1,$169.98
Adobe Systems (ADBE),ADBE,2017-11-20,D,1,$182.34
Align Technology (ALGN),ALGN,2017-11-20,D,1,$255.51
Arista Networks (ANET),ANET,2017-11-20,D,1,$241.83
Boeing (BA),BA,2017-11-20,D,1,$264.63
Alibaba (BABA),BABA,2017-11-20,D,1,$188.00
CyberArk Software (CYBR),CYBR,2017-11-20,I,1,$45.86
Home Depot (HD),HD,2017-11-20,D,1,$170.45
Intuitive Surgical (ISRG),ISRG,2017-11-20,F,1,$393.03
Lam Research (LRCX),LRCX,2017-11-20,D,1,$215.10
3M (MMM),MMM,2017-11-20,D,1,$231.49
Netflix (NFLX),NFLX,2017-11-20,F,1,$194.10
NVIDIA (NVDA),NVDA,2017-11-20,D,1,$214.08
Ollie's Bargain Outlet (OLLI),OLLI,2017-11-20,F,1,$46.65
PayPal (PYPL),PYPL,2017-11-20,D,1,$76.01
Block (SQ),SQ,2017-11-20,D,1,$45.21
VMware (VMW),VMW,2017-11-20,D,1,$124.06
Walmart (WMT),WMT,2017-11-20,D,1,$97.48
Apple (AAPL),AAPL,2017-11-21,D,2,$173.14
Brunswick (BC),BC,2017-11-21,I,1,$52.50
CBRL Group (CBRL),CBRL,2017-11-21,D,4,$150.79
Campbell Soup (CPB),CPB,2017-11-21,D,4,$45.84
Meta (FB),FB,2017-11-21,D,2,$181.86
Floor & Decor (FND),FND,2017-11-21,F,1,$39.41
General Mills (GIS),GIS,2017-11-21,D,2,$53.52
McDonald's (MCD),MCD,2017-11-21,D,2,$168.30
Marvell Technology (MRVL),MRVL,2017-11-21,I,1,$23.28
Netflix (NFLX),NFLX,2017-11-21,D,1,$196.23
Block (SQ),SQ,2017-11-21,D,1,$48.06
Tesla (TSLA),TSLA,2017-11-21,D,1,$317.81
Wendy's (WEN),WEN,2017-11-21,D,2,$14.11
Apple (AAPL),AAPL,2017-11-28,D,1,$173.07
Allergan (AGN),AGN,2017-11-28,F,1,$171.92
Broadcom (AVGO),AVGO,2017-11-28,D,1,$277.40
Buffalo Wild Wings (BWLD),BWLD,2017-11-28,D,2,$155.60
General Electric (GE),GE,2017-11-28,D,2,$18.41
GameStop (GME),GME,2017-11-28,D,2,$19.02
Macy's (M),M,2017-11-28,F,1,$22.17
Palo Alto Networks (PANW),PANW,2017-11-28,I,1,$149.10
Children's Place (PLCE),PLCE,2017-11-28,D,2,$135.50
Block (SQ),SQ,2017-11-28,F,4,$42.55
Skyworks Solutions (SWKS),SWKS,2017-11-28,D,1,$107.55
Tech Data (TECD),TECD,2017-11-28,D,1,$102.76
Thor Industries (THO),THO,2017-11-28,I,1,$154.37
Western Digital (WDC),WDC,2017-11-28,D,2,$86.89
Wells Fargo (WFC),WFC,2017-11-28,D,2,$55.57
CBRE Group (CBRE),CBRE,2017-11-29,I,1,$42.99
Meta (FB),FB,2017-11-29,D,4,$175.13
Netflix (NFLX),NFLX,2017-11-29,D,4,$188.15
PVH Corp (PVH),PVH,2017-11-29,I,1,$137.14
Stitch Fix (SFIX),SFIX,2017-11-29,F,5,$22.26
Thor Industries (THO),THO,2017-11-29,D,1,$155.25
Albemarle (ALB),ALB,2017-11-30,F,1,$134.32
Bank of America (BAC),BAC,2017-11-30,F,1,$28.17
Costco (COST),COST,2017-11-30,D,2,$184.43
FMC Corp (FMC),FMC,2017-11-30,F,1,$94.40
General Electric (GE),GE,2017-11-30,D,4,$18.29
General Motors (GM),GM,2017-11-30,D,2,$43.09
Idexx Laboratories (IDXX),IDXX,2017-11-30,I,1,$156.41
Kroger (KR),KR,2017-11-30,D,2,$25.86
PPG Industries (PPG),PPG,2017-11-30,F,1,$116.85
Tesla (TSLA),TSLA,2017-11-30,D,2,$308.85
Autodesk (ADSK),ADSK,2017-12-01,D,4,$107.06
Broadcom (AVGO),AVGO,2017-12-01,D,1,$271.56
AutoZone (AZO),AZO,2017-12-01,D,1,$678.40
Dollar General (DG),DG,2017-12-01,D,2,$87.98
Dollar Tree (DLTR),DLTR,2017-12-01,D,1,$103.01
GW Pharmaceuticals (GWPH),GWPH,2017-12-01,D,2,$122.95
Home Depot (HD),HD,2017-12-01,D,1,$180.42
Henry Schein (HSIC),HSIC,2017-12-01,I,1,$70.66
Lululemon Athletica (LULU),LULU,2017-12-01,D,1,$67.22
MGP Ingredients (MGPI),MGPI,2017-12-01,F,4,$74.91
Nutanix (NTNX),NTNX,2017-12-01,D,2,$36.06
Dave and Busters (PLAY),PLAY,2017-12-01,D,4,$52.93
Toll Brothers (TOL),TOL,2017-12-01,D,1,$49.67
Ulta Beauty (ULTA),ULTA,2017-12-01,D,2,$212.58
VMware (VMW),VMW,2017-12-01,D,2,$124.44
Array BioPharma (ARRY),ARRY,2017-12-04,M,1,$10.78
Barnes Group (B),B,2017-12-04,M,1,$64.60
Costco (COST),COST,2017-12-04,D,2,$189.56
CVS Health (CVS),CVS,2017-12-04,D,1,$71.69
Walt Disney (DIS),DIS,2017-12-04,D,2,$110.22
Home Depot (HD),HD,2017-12-04,D,2,$184.90
Kroger (KR),KR,2017-12-04,D,2,$26.88
PBF Energy (PBF),PBF,2017-12-04,M,4,$32.59
SuperValu (SVU),SVU,2017-12-04,D,2,$18.99
Western Digital (WDC),WDC,2017-12-04,D,2,$77.11
Yext (YEXT),YEXT,2017-12-04,I,1,$12.80
Apple (AAPL),AAPL,2017-12-05,D,1,$169.64
Alteryx (AYX),AYX,2017-12-05,I,1,$25.63
CyrusOne (CONE),CONE,2017-12-05,I,1,$58.51
Meta (FB),FB,2017-12-05,D,1,$172.83
Netflix (NFLX),NFLX,2017-12-05,D,1,$184.21
Autodesk (ADSK),ADSK,2017-12-06,F,4,$106.92
U.S. Concrete (USCR),USCR,2017-12-06,I,1,$81.60
Apple (AAPL),AAPL,2017-12-07,D,1,$169.32
Boeing (BA),BA,2017-12-07,I,1,$281.97
Salesforce (CRM),CRM,2017-12-07,D,1,$104.07
Meta (FB),FB,2017-12-07,D,1,$180.14
Home Depot (HD),HD,2017-12-07,D,1,$182.00
Netflix (NFLX),NFLX,2017-12-07,D,1,$185.20
Adobe Systems (ADBE),ADBE,2017-12-08,D,1,$173.57
Centene (CNC),CNC,2017-12-08,D,1,$101.34
Costco (COST),COST,2017-12-08,D,1,$188.07
Cree (CREE),CREE,2017-12-08,F,1,$34.77
Danaher (DHR),DHR,2017-12-08,D,1,$93.18
3M (MMM),MMM,2017-12-08,D,1,$238.13
Oracle (ORCL),ORCL,2017-12-08,D,4,$49.60
TRI Pointe Homes (TPH),TPH,2017-12-08,I,1,$17.56
Advance Auto Parts (AAP),AAP,2017-12-11,D,1,$100.85
Acadia Pharmaceuticals (ACAD),ACAD,2017-12-11,F,1,$29.97
AutoZone (AZO),AZO,2017-12-11,D,1,$708.61
Boeing (BA),BA,2017-12-11,D,1,$283.16
O'Reilly Automotive (ORLY),ORLY,2017-12-11,D,1,$247.24
American Electric Power (AEP),AEP,2017-12-12,D,2,$76.02
Boeing (BA),BA,2017-12-12,D,1,$289.94
Caterpillar (CAT),CAT,2017-12-12,D,1,$143.42
Clorox (CLX),CLX,2017-12-12,D,2,$145.15
Walt Disney (DIS),DIS,2017-12-12,D,1,$107.43
Consolidated Edison (ED),ED,2017-12-12,D,2,$88.09
Emerson Electric (EMR),EMR,2017-12-12,D,1,$66.67
Honeywell (HON),HON,2017-12-12,D,1,$153.74
3M (MMM),MMM,2017-12-12,D,1,$236.58
Pepsico (PEP),PEP,2017-12-12,D,1,$117.40
United Technologies (UTX),UTX,2017-12-12,D,1,$123.48
VMware (VMW),VMW,2017-12-12,I,1,$120.04
Valeant Pharmaceuticals (VRX),VRX,2017-12-12,D,1,$21.87
Verizon (VZ),VZ,2017-12-12,D,2,$53.19
Walt Disney (DIS),DIS,2017-12-13,D,1,$107.61
Intel (INTC),INTC,2017-12-13,D,2,$43.34
Microsoft (MSFT),MSFT,2017-12-13,D,2,$85.35
Manitowoc (MTW),MTW,2017-12-13,F,1,$39.59
NVIDIA (NVDA),NVDA,2017-12-13,D,2,$186.18
JM Smucker (SJM),SJM,2017-12-13,F,4,$118.15
Welbilt (WBT),WBT,2017-12-13,F,1,$22.19
AeroVironment (AVAV),AVAV,2017-12-14,I,1,$54.50
Danaher (DHR),DHR,2017-12-14,D,1,$92.85
Walt Disney (DIS),DIS,2017-12-14,D,1,$110.57
Twenty-First Century Fox (FOXA),FOXA,2017-12-14,D,1,$34.88
Home Depot (HD),HD,2017-12-14,D,1,$182.13
3M (MMM),MMM,2017-12-14,D,1,$238.08
Nutanix (NTNX),NTNX,2017-12-14,I,1,$35.45
Synaptics (SYNA),SYNA,2017-12-14,I,1,$40.78
VMware (VMW),VMW,2017-12-14,D,1,$121.25
Accenture (ACN),ACN,2017-12-15,D,4,$152.66
Applied Materials (AMAT),AMAT,2017-12-15,D,1,$52.54
Alibaba (BABA),BABA,2017-12-15,D,1,$173.55
Bed Bath & Beyond (BBBY),BBBY,2017-12-15,D,4,$22.62
The Blackstone Group (BX),BX,2017-12-15,D,1,$31.41
ConAgra Foods (CAG),CAG,2017-12-15,D,1,$37.76
Carnival (CCL),CCL,2017-12-15,D,1,$65.95
Centene (CNC),CNC,2017-12-15,I,1,$94.86
Columbia Sportswear (COLM),COLM,2017-12-15,F,1,$70.11
Cintas (CTAS),CTAS,2017-12-15,D,1,$158.00
Darden Restaurants (DRI),DRI,2017-12-15,D,1,$88.41
FedEx (FDX),FDX,2017-12-15,D,1,$240.05
Finish Line (FINL),FINL,2017-12-15,D,2,$12.13
General Mills (GIS),GIS,2017-12-15,D,4,$56.89
Canada Goose (GOOS),GOOS,2017-12-15,F,2,$26.45
Carmax (KMX),KMX,2017-12-15,D,1,$67.73
Micron Technology (MU),MU,2017-12-15,D,2,$42.40
Nike (NKE),NKE,2017-12-15,D,2,$64.79
Red Hat (RHT),RHT,2017-12-15,D,1,$128.78
B&G Foods (BGS),BGS,2017-12-18,D,1,$35.30
ConAgra Foods (CAG),CAG,2017-12-18,F,1,$37.77
Caterpillar (CAT),CAT,2017-12-18,D,1,$149.77
Campbell Soup (CPB),CPB,2017-12-18,D,1,$49.66
Deere & Company (DE),DE,2017-12-18,D,1,$154.04
Honeywell (HON),HON,2017-12-18,D,1,$154.59
Hershey Foods (HSY),HSY,2017-12-18,D,4,$114.26
Ollie's Bargain Outlet (OLLI),OLLI,2017-12-18,I,1,$52.50
Pinnacle Foods (PF),PF,2017-12-18,D,1,$57.49
Procter & Gamble (PG),PG,2017-12-18,D,1,$91.88
Twitter (TWTR),TWTR,2017-12-18,D,2,$24.68
United Rentals (URI),URI,2017-12-18,I,1,$168.57
Apple (AAPL),AAPL,2017-12-19,D,1,$174.54
Caterpillar (CAT),CAT,2017-12-19,D,2,$150.91
Meta (FB),FB,2017-12-19,D,1,$179.51
Home Depot (HD),HD,2017-12-19,D,2,$185.98
MarketAxess (MKTX),MKTX,2017-12-19,I,1,$202.10
Netflix (NFLX),NFLX,2017-12-19,D,4,$187.02
Norfolk Southern (NSC),NSC,2017-12-19,D,2,$143.72
NVIDIA (NVDA),NVDA,2017-12-19,D,1,$196.11
Penumbra (PEN),PEN,2017-12-19,F,1,$94.40
Apple (AAPL),AAPL,2017-12-20,D,1,$174.35
Citigroup (C),C,2017-12-20,D,1,$74.66
Caterpillar (CAT),CAT,2017-12-20,D,1,$154.64
Centene (CNC),CNC,2017-12-20,D,1,$102.95
Emerson Electric (EMR),EMR,2017-12-20,D,1,$68.96
Expedia (EXPE),EXPE,2017-12-20,M,1,$120.01
FedEx (FDX),FDX,2017-12-20,D,1,$251.07
