Company,Symbol,Date,Segment,Call,Price
Chipotle Mexican Grill (CMG),CMG,2018-08-06,D,2,$475.25
Walt Disney (DIS),DIS,2018-08-06,D,1,$115.94
Enbridge Energy Partners (EEP),EEP,2018-08-06,L,1,$11.52
EPR Properties (EPR),EPR,2018-08-06,L,1,$68.73
Expedia (EXPE),EXPE,2018-08-06,F,1,$133.09
Meta (FB),FB,2018-08-06,D,2,$185.69
Henry Schein (HSIC),HSIC,2018-08-06,D,1,$82.17
MarketAxess (MKTX),MKTX,2018-08-06,I,1,$189.68
Nokia (NOK),NOK,2018-08-06,L,5,$5.32
Nucor (NUE),NUE,2018-08-06,L,1,$64.01
Newell Brands (NWL),NWL,2018-08-06,D,5,$22.76
Opko Health (OPK),OPK,2018-08-06,L,4,$5.51
Pepsico (PEP),PEP,2018-08-06,F,1,$117.38
PerkinElmer (PKI),PKI,2018-08-06,I,1,$85.66
Philip Morris Internation (PM),PM,2018-08-06,L,5,$86.15
T-Mobile US (TMUS),TMUS,2018-08-06,D,1,$66.30
LendingTree (TREE),TREE,2018-08-06,L,4,$244.15
The Trade Desk (TTD),TTD,2018-08-06,L,1,$89.14
United States Steel (X),X,2018-08-06,L,5,$31.49
Zillow (Z),Z,2018-08-06,L,4,$58.15
Canopy Growth (CGC),CGC,2018-08-07,L,4,$26.21
Costco (COST),COST,2018-08-07,D,5,$223.86
Encompass Health (EHC),EHC,2018-08-07,D,4,$78.95
FMC Corp (FMC),FMC,2018-08-07,L,1,$87.00
GTT Communications (GTT),GTT,2018-08-07,L,2,$35.90
HCA Healthcare (HCA),HCA,2018-08-07,F,1,$129.44
Logitech International (LOGI),LOGI,2018-08-07,I,1,$45.79
Target (TGT),TGT,2018-08-07,D,5,$82.24
Vivint Solar (VSLR),VSLR,2018-08-07,L,5,$5.55
Walmart (WMT),WMT,2018-08-07,D,1,$89.77
American Electric Power (AEP),AEP,2018-08-08,L,1,$70.93
AutoNation (AN),AN,2018-08-08,F,5,$47.70
AutoZone (AZO),AZO,2018-08-08,D,1,$732.79
CIGNA (CI),CI,2018-08-08,D,1,$189.46
CRISPR Therapeutics (CRSP),CRSP,2018-08-08,L,5,$47.10
CVS Health (CVS),CVS,2018-08-08,D,1,$68.17
Walt Disney (DIS),DIS,2018-08-08,D,1,$113.98
Enable Midstream Partners (ENBL),ENBL,2018-08-08,L,2,$18.54
Eagle Materials (EXP),EXP,2018-08-08,L,5,$99.08
Fitbit (FIT),FIT,2018-08-08,D,5,$5.60
Idexx Laboratories (IDXX),IDXX,2018-08-08,I,1,$246.22
Carmax (KMX),KMX,2018-08-08,F,1,$74.93
Mastercard (MA),MA,2018-08-08,L,1,$202.86
Roku (ROKU),ROKU,2018-08-08,D,2,$47.25
Sonos (SONO),SONO,2018-08-08,F,5,$18.14
Sempra Energy (SRE),SRE,2018-08-08,L,2,$115.07
Tractor Supply (TSCO),TSCO,2018-08-08,L,1,$81.27
Tesla (TSLA),TSLA,2018-08-08,F,3,$370.34
Visa (V),V,2018-08-08,L,1,$140.68
Zuora (ZUO),ZUO,2018-08-08,L,1,$26.73
Axon Enterprise (AAXN),AAXN,2018-08-09,L,1,$59.33
AbbVie (ABBV),ABBV,2018-08-09,L,1,$95.47
American Electric Power (AEP),AEP,2018-08-09,L,1,$70.98
Apptio (APTI),APTI,2018-08-09,L,2,$36.12
Arch Coal (ARCH),ARCH,2018-08-09,L,5,$89.51
Buckeye Partners (BPL),BPL,2018-08-09,L,5,$40.09
Cummins (CMI),CMI,2018-08-09,D,2,$142.02
CenturyLink (CTL),CTL,2018-08-09,D,1,$20.97
CyberArk Software (CYBR),CYBR,2018-08-09,I,1,$69.89
Duke Energy (DUK),DUK,2018-08-09,L,5,$80.81
DowDuPont (DWDP),DWDP,2018-08-09,D,1,$69.02
Consolidated Edison (ED),ED,2018-08-09,L,1,$78.95
Greendot (GDOT),GDOT,2018-08-09,L,1,$83.41
Intuitive Surgical (ISRG),ISRG,2018-08-09,L,1,$522.69
Michael Kors (KORS),KORS,2018-08-09,D,1,$72.34
Magna International (MGA),MGA,2018-08-09,I,1,$53.87
Roku (ROKU),ROKU,2018-08-09,D,1,$57.32
Sherwin-Williams (SHW),SHW,2018-08-09,L,1,$444.05
Spotify (SPOT),SPOT,2018-08-09,D,1,$187.38
Tellurian (TELL),TELL,2018-08-09,D,2,$7.13
TransEnterix (TRXC),TRXC,2018-08-09,L,4,$4.71
Visteon (VC),VC,2018-08-09,L,4,$121.00
Viacom (VIAB),VIAB,2018-08-09,D,1,$30.34
World Wrestling Entertain (WWE),WWE,2018-08-09,F,1,$79.06
Yelp (YELP),YELP,2018-08-09,D,1,$48.33
Apple (AAPL),AAPL,2018-08-13,D,1,$208.87
Abbott Laboratories (ABT),ABT,2018-08-13,D,1,$63.43
Baxter International (BAX),BAX,2018-08-13,D,1,$70.71
Brinks (BCO),BCO,2018-08-13,I,1,$77.80
Burlington Stores (BURL),BURL,2018-08-13,D,1,$160.15
Carnival (CCL),CCL,2018-08-13,L,4,$58.99
Centene (CNC),CNC,2018-08-13,D,1,$139.51
Dropbox (DBX),DBX,2018-08-13,F,1,$29.16
Expedia (EXPE),EXPE,2018-08-13,F,1,$131.49
Intuitive Surgical (ISRG),ISRG,2018-08-13,D,1,$520.36
Kohl's (KSS),KSS,2018-08-13,D,1,$76.42
Manitowoc (MTW),MTW,2018-08-13,L,1,$22.90
Norwegian Cruise Line (NCLH),NCLH,2018-08-13,L,1,$51.16
Universal Display (OLED),OLED,2018-08-13,L,4,$117.60
Ralph Lauren (RL),RL,2018-08-13,D,1,$136.61
T-Mobile US (TMUS),TMUS,2018-08-13,D,1,$65.70
Tootsie Roll (TR),TR,2018-08-13,L,5,$29.75
Take-Two Interactive (TTWO),TTWO,2018-08-13,D,1,$128.10
UnitedHealth Group (UNH),UNH,2018-08-13,D,1,$260.91
Verizon (VZ),VZ,2018-08-13,D,1,$52.22
Advance Auto Parts (AAP),AAP,2018-08-14,D,1,$156.13
Aspen Technology (AZPN),AZPN,2018-08-14,L,1,$108.29
CVS Health (CVS),CVS,2018-08-14,F,1,$71.38
3D Systems (DDD),DDD,2018-08-14,L,1,$19.00
Home Depot (HD),HD,2018-08-14,D,4,$193.10
HP (HPQ),HPQ,2018-08-14,L,1,$24.15
JetBlue Airways (JBLU),JBLU,2018-08-14,L,5,$18.32
Johnson & Johnson (JNJ),JNJ,2018-08-14,L,1,$129.50
Lumber Liquidators (LL),LL,2018-08-14,L,5,$18.21
Laredo Petroleum (LPI),LPI,2018-08-14,L,4,$7.99
Southwest Airlines (LUV),LUV,2018-08-14,L,1,$59.09
Rite Aid (RAD),RAD,2018-08-14,D,5,$1.34
Scotts Miracle-Gro (SMG),SMG,2018-08-14,L,5,$73.71
Stratasys (SSYS),SSYS,2018-08-14,L,4,$23.83
Tapestry (TPR),TPR,2018-08-14,I,1,$53.16
Tesaro (TSRO),TSRO,2018-08-14,L,4,$28.04
United Continental (UAL),UAL,2018-08-14,L,1,$81.44
Apple (AAPL),AAPL,2018-08-15,D,1,$210.24
AeroVironment (AVAV),AVAV,2018-08-15,L,1,$81.42
CSX (CSX),CSX,2018-08-15,L,1,$73.16
Duluth Holdings (DLTH),DLTH,2018-08-15,L,4,$26.74
Energy Transfer Partners (ETP),ETP,2018-08-15,L,5,$22.06
Goldman Sachs (GS),GS,2018-08-15,D,1,$229.25
Macy's (M),M,2018-08-15,D,1,$35.15
MGM Resorts (MGM),MGM,2018-08-15,L,5,$28.37
Norfolk Southern (NSC),NSC,2018-08-15,L,1,$171.86
Pinnacle Entertainment (PNK),PNK,2018-08-15,L,1,$32.82
Post Holdings (POST),POST,2018-08-15,F,1,$94.78
Praxair (PX),PX,2018-08-15,L,1,$154.63
Tapestry (TPR),TPR,2018-08-15,L,1,$52.07
Trinity Industries (TRN),TRN,2018-08-15,L,5,$36.31
Twilio (TWLO),TWLO,2018-08-15,I,1,$74.63
Union Pacific (UNP),UNP,2018-08-15,L,1,$148.98
Apple (AAPL),AAPL,2018-08-16,D,1,$213.32
American Electric Power (AEP),AEP,2018-08-16,I,1,$72.34
Costco (COST),COST,2018-08-16,D,1,$223.19
Salesforce (CRM),CRM,2018-08-16,D,1,$145.73
Denbury Resources (DNR),DNR,2018-08-16,L,4,$4.48
Domino's Pizza (DPZ),DPZ,2018-08-16,D,1,$287.72
Ebix (EBIX),EBIX,2018-08-16,L,1,$76.95
IAC Interactive (IAC),IAC,2018-08-16,F,1,$185.22
Lam Research (LRCX),LRCX,2018-08-16,L,1,$174.29
Marathon Petroleum (MPC),MPC,2018-08-16,L,1,$76.69
Netflix (NFLX),NFLX,2018-08-16,D,1,$322.44
NuStar Energy (NS),NS,2018-08-16,L,1,$27.28
Nutanix (NTNX),NTNX,2018-08-16,L,1,$55.66
Royal Dutch Shell (RDS.A),RDS.A,2018-08-16,L,1,$62.87
Sony (SNE),SNE,2018-08-16,L,1,$53.84
Sarepta Therapeutics (SRPT),SRPT,2018-08-16,L,1,$129.58
United Rentals (URI),URI,2018-08-16,L,1,$148.99
VMware (VMW),VMW,2018-08-16,L,1,$151.93
Walmart (WMT),WMT,2018-08-16,D,1,$98.64
Analog Devices (ADI),ADI,2018-08-17,D,1,$94.58
Alibaba (BABA),BABA,2018-08-17,D,5,$172.78
Estee Lauder (EL),EL,2018-08-17,D,1,$135.94
Foot Locker (FL),FL,2018-08-17,D,1,$50.70
Gap (GPS),GPS,2018-08-17,D,5,$31.28
HP (HPQ),HPQ,2018-08-17,D,1,$24.54
Intuit (INTU),INTU,2018-08-17,D,1,$207.89
Kohl's (KSS),KSS,2018-08-17,D,1,$76.44
L Brands (LB),LB,2018-08-17,D,5,$32.55
Lowe's (LOW),LOW,2018-08-17,D,2,$97.98
Macy's (M),M,2018-08-17,D,2,$36.03
Medtronic (MDT),MDT,2018-08-17,D,1,$90.60
Ross Stores (ROST),ROST,2018-08-17,D,2,$91.87
Splunk (SPLK),SPLK,2018-08-17,D,1,$103.41
Target (TGT),TGT,2018-08-17,D,2,$83.04
TJX Companies (TJX),TJX,2018-08-17,D,1,$100.35
Toll Brothers (TOL),TOL,2018-08-17,D,4,$34.40
Ulta Beauty (ULTA),ULTA,2018-08-17,D,2,$235.04
Urban Outfitters (URBN),URBN,2018-08-17,D,1,$46.62
VMware (VMW),VMW,2018-08-17,D,1,$150.88
Apptio (APTI),APTI,2018-08-20,I,1,$35.56
Caterpillar (CAT),CAT,2018-08-20,L,4,$138.67
CVS Health (CVS),CVS,2018-08-20,D,1,$74.62
Dominion Energy (D),D,2018-08-20,L,1,$71.78
Nordstrom (JWN),JWN,2018-08-20,F,1,$61.56
Kimberly-Clark (KMB),KMB,2018-08-20,D,1,$118.11
Pepsico (PEP),PEP,2018-08-20,D,1,$114.84
Simon Property Group (SPG),SPG,2018-08-20,D,1,$181.37
Constellation Brands (STZ),STZ,2018-08-20,D,1,$202.90
Twitter (TWTR),TWTR,2018-08-20,L,1,$32.60
United Rentals (URI),URI,2018-08-20,L,1,$154.44
Ventas (VTR),VTR,2018-08-20,D,1,$59.41
Walmart (WMT),WMT,2018-08-20,F,1,$96.00
American Water Works (AWK),AWK,2018-08-21,L,1,$88.97
Cisco Systems (CSCO),CSCO,2018-08-21,F,1,$45.78
MGP Ingredients (MGPI),MGPI,2018-08-21,L,1,$73.05
Norwegian Cruise Line (NCLH),NCLH,2018-08-21,L,1,$53.36
Pet IQ (PETQ),PETQ,2018-08-21,I,1,$36.79
Starbucks (SBUX),SBUX,2018-08-21,F,1,$54.00
Valley National Bancorp (VLY),VLY,2018-08-21,L,1,$12.15
Acadia Pharmaceuticals (ACAD),ACAD,2018-08-22,L,5,$14.18
Amgen (AMGN),AMGN,2018-08-22,L,1,$197.84
Avalara (AVLR),AVLR,2018-08-22,L,5,$41.72
Central Garden & Pet (CENT),CENT,2018-08-22,D,2,$39.29
Dropbox (DBX),DBX,2018-08-22,L,1,$28.08
Exact Sciences (EXAS),EXAS,2018-08-22,I,1,$65.32
Ford Motor (F),F,2018-08-22,L,4,$9.69
Freshpet (FRPT),FRPT,2018-08-22,D,1,$35.50
General Mills (GIS),GIS,2018-08-22,D,2,$45.75
Home Depot (HD),HD,2018-08-22,D,1,$198.97
Henry Schein (HSIC),HSIC,2018-08-22,D,1,$81.93
Idexx Laboratories (IDXX),IDXX,2018-08-22,D,1,$245.89
Intuit (INTU),INTU,2018-08-22,L,1,$209.69
Johnson & Johnson (JNJ),JNJ,2018-08-22,D,2,$134.61
Kohl's (KSS),KSS,2018-08-22,D,1,$79.04
NVIDIA (NVDA),NVDA,2018-08-22,D,1,$262.82
Pet IQ (PETQ),PETQ,2018-08-22,D,2,$39.07
PetMed Express (PETS),PETS,2018-08-22,D,2,$37.62
JM Smucker (SJM),SJM,2018-08-22,D,2,$105.40
Spotify (SPOT),SPOT,2018-08-22,L,1,$191.03
Target (TGT),TGT,2018-08-22,D,1,$85.94
TJX Companies (TJX),TJX,2018-08-22,D,1,$105.76
Take-Two Interactive (TTWO),TTWO,2018-08-22,D,1,$129.23
Walmart (WMT),WMT,2018-08-22,D,1,$95.67
Williams-Sonoma (WSM),WSM,2018-08-22,D,1,$62.61
XPO Logistics (XPO),XPO,2018-08-22,L,1,$105.28
Zoetis (ZTS),ZTS,2018-08-22,D,1,$89.67
Ally Financial (ALLY),ALLY,2018-08-23,L,5,$27.16
Advanced Micro Devices (AMD),AMD,2018-08-23,F,1,$22.29
Briggs & Stratton (BGG),BGG,2018-08-23,L,1,$20.69
Community Bank System (CBU),CBU,2018-08-23,L,4,$66.17
Cleveland-Cliffs (CLF),CLF,2018-08-23,L,5,$9.60
Centene (CNC),CNC,2018-08-23,L,2,$144.35
Daseke (DSKE),DSKE,2018-08-23,L,1,$8.99
Home Depot (HD),HD,2018-08-23,D,1,$200.16
Intel (INTC),INTC,2018-08-23,D,4,$46.98
JC Penney (JCP),JCP,2018-08-23,D,4,$1.78
L Brands (LB),LB,2018-08-23,D,4,$28.25
Lowe's (LOW),LOW,2018-08-23,D,1,$107.15
3M (MMM),MMM,2018-08-23,D,1,$202.75
NVIDIA (NVDA),NVDA,2018-08-23,D,1,$266.84
Oracle (ORCL),ORCL,2018-08-23,L,4,$48.96
Children's Place (PLCE),PLCE,2018-08-23,D,1,$135.75
Tellurian (TELL),TELL,2018-08-23,I,1,$8.26
Visa (V),V,2018-08-23,L,1,$142.10
Williams-Sonoma (WSM),WSM,2018-08-23,F,1,$72.94
Best Buy (BBY),BBY,2018-08-24,D,1,$81.98
BJ's Wholesale Club (BJ),BJ,2018-08-24,D,4,$29.15
Burlington Stores (BURL),BURL,2018-08-24,D,2,$167.85
Costco (COST),COST,2018-08-24,D,1,$231.57
Campbell Soup (CPB),CPB,2018-08-24,D,4,$40.73
Salesforce (CRM),CRM,2018-08-24,D,1,$151.94
Dollar General (DG),DG,2018-08-24,D,1,$108.10
Dicks Sporting Goods (DKS),DKS,2018-08-24,D,1,$36.20
Dollar Tree (DLTR),DLTR,2018-08-24,D,4,$93.72
Hain Celestial Group (HAIN),HAIN,2018-08-24,D,4,$28.55
Lululemon Athletica (LULU),LULU,2018-08-24,D,1,$138.93
Nutanix (NTNX),NTNX,2018-08-24,D,1,$56.56
Phibro Animal Health (PAHC),PAHC,2018-08-24,D,1,$50.95
PVH Corp (PVH),PVH,2018-08-24,D,1,$154.39
Signet Jewelers (SIG),SIG,2018-08-24,D,2,$61.73
Tiffany & Co (TIF),TIF,2018-08-24,D,2,$131.81
Ulta Beauty (ULTA),ULTA,2018-08-24,D,1,$241.43
Zuora (ZUO),ZUO,2018-08-24,D,1,$33.25
Apple (AAPL),AAPL,2018-09-04,D,1,$228.36
Adobe Systems (ADBE),ADBE,2018-09-04,D,1,$266.68
Activision Blizzard (ATVI),ATVI,2018-09-04,L,1,$72.98
Citigroup (C),C,2018-09-04,L,1,$71.40
ConAgra Foods (CAG),CAG,2018-09-04,L,1,$36.12
Clean Harbors (CLH),CLH,2018-09-04,I,1,$69.08
CommScope (COMM),COMM,2018-09-04,L,5,$31.36
Salesforce (CRM),CRM,2018-09-04,D,1,$153.21
Cisco Systems (CSCO),CSCO,2018-09-04,L,1,$47.73
Dicks Sporting Goods (DKS),DKS,2018-09-04,D,1,$38.52
Kinder Morgan (KMI),KMI,2018-09-04,L,5,$17.62
Lululemon Athletica (LULU),LULU,2018-09-04,D,1,$157.29
Vail Resorts (MTN),MTN,2018-09-04,L,1,$301.42
ServiceNow (NOW),NOW,2018-09-04,D,1,$200.26
Children's Place (PLCE),PLCE,2018-09-04,D,1,$139.70
Red Hat (RHT),RHT,2018-09-04,D,1,$149.49
Sprouts Farmers Market (SFM),SFM,2018-09-04,L,1,$27.47
Signet Jewelers (SIG),SIG,2018-09-04,D,1,$63.18
Schlumberger (SLB),SLB,2018-09-04,L,1,$61.92
Splunk (SPLK),SPLK,2018-09-04,D,1,$128.64
Tyson Foods (TSN),TSN,2018-09-04,L,5,$62.75
Take-Two Interactive (TTWO),TTWO,2018-09-04,L,1,$134.53
VMware (VMW),VMW,2018-09-04,D,1,$152.77
Workday (WDAY),WDAY,2018-09-04,D,1,$156.69
Walmart (WMT),WMT,2018-09-04,D,1,$95.36
Boeing (BA),BA,2018-09-05,D,4,$346.68
Box (BOX),BOX,2018-09-05,L,4,$23.56
British American Tobacco (BTI),BTI,2018-09-05,L,5,$48.11
Caterpillar (CAT),CAT,2018-09-05,D,4,$140.59
Coupa Software (COUP),COUP,2018-09-05,L,1,$76.88
Emerson Electric (EMR),EMR,2018-09-05,D,4,$77.27
Meta (FB),FB,2018-09-05,D,4,$167.18
Honeywell (HON),HON,2018-09-05,I,1,$161.79
Lululemon Athletica (LULU),LULU,2018-09-05,F,1,$152.74
3M (MMM),MMM,2018-09-05,D,1,$211.83
RH (RH),RH,2018-09-05,I,1,$131.51
Tupperware (TUP),TUP,2018-09-05,L,5,$31.97
Twitter (TWTR),TWTR,2018-09-05,D,4,$32.73
U.S. Concrete (USCR),USCR,2018-09-05,L,5,$48.95
Workday (WDAY),WDAY,2018-09-05,D,1,$142.21
Western Digital (WDC),WDC,2018-09-05,L,4,$60.01
AbbVie (ABBV),ABBV,2018-09-06,L,2,$93.74
Abbott Laboratories (ABT),ABT,2018-09-06,D,1,$65.83
Adobe Systems (ADBE),ADBE,2018-09-06,D,1,$259.75
Applied Materials (AMAT),AMAT,2018-09-06,L,5,$40.27
Advanced Micro Devices (AMD),AMD,2018-09-06,L,1,$27.84
Amgen (AMGN),AMGN,2018-09-06,L,1,$196.15
Activision Blizzard (ATVI),ATVI,2018-09-06,D,1,$71.96
Boeing (BA),BA,2018-09-06,D,2,$351.27
Bank of America (BAC),BAC,2018-09-06,L,2,$30.85
Anheuser-Busch InBev (BUD),BUD,2018-09-06,L,5,$90.23
Citigroup (C),C,2018-09-06,L,1,$70.11
Canopy Growth (CGC),CGC,2018-09-06,D,1,$50.67
Clorox (CLX),CLX,2018-09-06,D,2,$149.72
Comcast (CMCSA),CMCSA,2018-09-06,I,1,$35.92
Salesforce (CRM),CRM,2018-09-06,D,1,$148.83
Dexcom (DXCM),DXCM,2018-09-06,D,1,$142.80
Endo Pharmaceuticals (ENDP),ENDP,2018-09-06,L,5,$16.61
Exelon (EXC),EXC,2018-09-06,D,1,$44.36
Exelixis (EXEL),EXEL,2018-09-06,L,4,$18.62
Meta (FB),FB,2018-09-06,D,4,$162.53
Fiat Chrysler (FCAU),FCAU,2018-09-06,L,4,$16.78
Home Depot (HD),HD,2018-09-06,D,1,$205.89
Intuitive Surgical (ISRG),ISRG,2018-09-06,D,1,$541.86
JPMorgan Chase (JPM),JPM,2018-09-06,L,1,$114.10
Carmax (KMX),KMX,2018-09-06,D,5,$78.24
Micron Technology (MU),MU,2018-09-06,D,4,$44.65
NVIDIA (NVDA),NVDA,2018-09-06,L,1,$272.72
Starbucks (SBUX),SBUX,2018-09-06,D,1,$54.21
Constellation Brands (STZ),STZ,2018-09-06,D,1,$208.62
TJX Companies (TJX),TJX,2018-09-06,L,1,$110.60
Take-Two Interactive (TTWO),TTWO,2018-09-06,D,1,$130.35
Twitter (TWTR),TWTR,2018-09-06,D,4,$30.81
United Parcel Service (UPS),UPS,2018-09-06,L,1,$123.70
Workday (WDAY),WDAY,2018-09-06,D,1,$144.52
Broadcom (AVGO),AVGO,2018-09-07,D,1,$232.58
Avnet (AVT),AVT,2018-09-07,L,1,$47.65
CenturyLink (CTL),CTL,2018-09-07,L,1,$21.94
Five Below (FIVE),FIVE,2018-09-07,D,1,$130.89
General Mills (GIS),GIS,2018-09-07,L,2,$47.55
Kroger (KR),KR,2018-09-07,D,2,$32.37
Pitney Bowes (PBI),PBI,2018-09-07,L,4,$7.29
Dave and Busters (PLAY),PLAY,2018-09-07,D,1,$57.65
Sonos (SONO),SONO,2018-09-07,D,5,$18.75
S&P Global (SPGI),SPGI,2018-09-07,I,1,$206.88
Tesla (TSLA),TSLA,2018-09-07,D,5,$263.24
TherapeuticsMD (TXMD),TXMD,2018-09-07,L,2,$6.15
UnitedHealth Group (UNH),UNH,2018-09-07,L,1,$268.28
United Parcel Service (UPS),UPS,2018-09-07,D,1,$122.99
Urban Outfitters (URBN),URBN,2018-09-07,L,1,$43.46
VF Corp (VFC),VFC,2018-09-07,D,2,$89.45
Advanced Micro Devices (AMD),AMD,2018-09-11,I,1,$30.10
Cypress Semiconductor (CY),CY,2018-09-11,L,1,$15.46
Kemet (KEM),KEM,2018-09-11,L,5,$21.06
Leidos (LDOS),LDOS,2018-09-11,L,4,$70.21
NXP Semiconductors (NXPI),NXPI,2018-09-11,I,1,$89.57
Omeros (OMER),OMER,2018-09-11,L,1,$25.84
Raytheon (RTN),RTN,2018-09-11,L,1,$197.53
Skyworks Solutions (SWKS),SWKS,2018-09-11,L,4,$85.83
Toll Brothers (TOL),TOL,2018-09-11,I,1,$36.57
Zuora (ZUO),ZUO,2018-09-11,L,1,$25.51
Adobe Systems (ADBE),ADBE,2018-09-12,D,1,$267.79
Advanced Micro Devices (AMD),AMD,2018-09-12,D,1,$32.21
Coupa Software (COUP),COUP,2018-09-12,D,1,$78.80
CRISPR Therapeutics (CRSP),CRSP,2018-09-12,L,2,$53.73
Cintas (CTAS),CTAS,2018-09-12,D,1,$212.91
Tableau Software (DATA),DATA,2018-09-12,D,1,$115.09
Estee Lauder (EL),EL,2018-09-12,D,1,$139.73
Etsy (ETSY),ETSY,2018-09-12,D,1,$49.17
Diamondback Energy (FANG),FANG,2018-09-12,D,1,$120.51
Meta (FB),FB,2018-09-12,D,4,$162.00
Five Below (FIVE),FIVE,2018-09-12,I,1,$131.37
Home Depot (HD),HD,2018-09-12,L,1,$211.98
HD Supply (HDS),HDS,2018-09-12,D,1,$43.60
Turtle Beach (HEAR),HEAR,2018-09-12,F,5,$22.50
At Home Group (HOME),HOME,2018-09-12,L,5,$33.01
HubSpot (HUBS),HUBS,2018-09-12,D,1,$159.15
iQIYI (IQ),IQ,2018-09-12,L,5,$28.59
Intuitive Surgical (ISRG),ISRG,2018-09-12,L,1,$549.56
Kraft Heinz (KHC),KHC,2018-09-12,D,2,$59.12
Kimberly-Clark (KMB),KMB,2018-09-12,D,1,$116.31
Micron Technology (MU),MU,2018-09-12,D,4,$41.74
New Relic (NEWR),NEWR,2018-09-12,D,1,$109.64
ServiceNow (NOW),NOW,2018-09-12,D,1,$202.77
Oneok (OKE),OKE,2018-09-12,L,1,$65.11
Okta (OKTA),OKTA,2018-09-12,D,1,$74.17
Procter & Gamble (PG),PG,2018-09-12,D,1,$83.11
Prudential (PRU),PRU,2018-09-12,L,1,$96.78
Roku (ROKU),ROKU,2018-09-12,L,4,$70.94
Snap-on (SNA),SNA,2018-09-12,D,1,$186.43
Snap (SNAP),SNAP,2018-09-12,D,4,$9.20
Splunk (SPLK),SPLK,2018-09-12,D,1,$125.94
Block (SQ),SQ,2018-09-12,D,1,$90.44
ShotSpotter (SSTI),SSTI,2018-09-12,F,5,$59.61
AT&T (T),T,2018-09-12,D,1,$33.42
Atlassian (TEAM),TEAM,2018-09-12,D,1,$89.58
T-Mobile US (TMUS),TMUS,2018-09-12,D,1,$67.92
TransEnterix (TRXC),TRXC,2018-09-12,L,5,$5.43
Verizon (VZ),VZ,2018-09-12,D,1,$54.97
Apple (AAPL),AAPL,2018-09-13,F,1,$226.41
Advanced Micro Devices (AMD),AMD,2018-09-13,L,1,$30.48
AeroVironment (AVAV),AVAV,2018-09-13,I,1,$111.44
BP (BP),BP,2018-09-13,L,1,$43.42
CSX (CSX),CSX,2018-09-13,F,1,$73.18
Chevron (CVX),CVX,2018-09-13,L,2,$116.30
Camping World (CWH),CWH,2018-09-13,L,4,$19.03
Encore Capital Group (ECPG),ECPG,2018-09-13,L,5,$37.50
General Electric (GE),GE,2018-09-13,L,4,$12.71
Gilead Sciences (GILD),GILD,2018-09-13,L,4,$74.12
Kinder Morgan (KMI),KMI,2018-09-13,L,5,$18.30
Kansas City Southern (KSU),KSU,2018-09-13,F,1,$116.67
Manitowoc (MTW),MTW,2018-09-13,L,4,$22.35
Norfolk Southern (NSC),NSC,2018-09-13,F,1,$177.47
Schlumberger (SLB),SLB,2018-09-13,L,2,$61.02
Tower Semiconductor (TSEM),TSEM,2018-09-13,L,5,$21.14
Uniti Group (UNIT),UNIT,2018-09-13,L,5,$21.05
Union Pacific (UNP),UNP,2018-09-13,F,1,$156.63
Weatherford International (WFT),WFT,2018-09-13,L,5,$2.51
AutoZone (AZO),AZO,2018-09-14,D,1,$749.20
Boot Barn (BOOT),BOOT,2018-09-14,I,1,$29.68
BP Prudhoe Bay Royalty Tr (BPT),BPT,2018-09-14,L,5,$33.05
Broadridge Financial (BR),BR,2018-09-14,I,1,$137.72
Cray (CRAY),CRAY,2018-09-14,L,5,$21.25
Cisco Systems (CSCO),CSCO,2018-09-14,L,1,$47.40
3D Systems (DDD),DDD,2018-09-14,L,1,$18.49
Darden Restaurants (DRI),DRI,2018-09-14,D,2,$119.05
Flagstar Bancorp (FBC),FBC,2018-09-14,L,5,$31.03
FedEx (FDX),FDX,2018-09-14,D,4,$255.44
General Mills (GIS),GIS,2018-09-14,D,4,$47.75
Goldman Sachs (GS),GS,2018-09-14,D,1,$229.24
HP (HPQ),HPQ,2018-09-14,L,1,$25.04
Herman Miller (MLHR),MLHR,2018-09-14,D,2,$37.35
Micron Technology (MU),MU,2018-09-14,D,4,$44.30
Owens Corning (OC),OC,2018-09-14,L,2,$59.79
Oracle (ORCL),ORCL,2018-09-14,D,4,$49.25
Red Hat (RHT),RHT,2018-09-14,D,1,$148.86
Spotify (SPOT),SPOT,2018-09-14,L,1,$180.63
Thor Industries (THO),THO,2018-09-14,D,4,$98.86
VipShop (VIPS),VIPS,2018-09-14,L,5,$6.21
Wingstop (WING),WING,2018-09-14,F,1,$66.36
Abbott Laboratories (ABT),ABT,2018-09-17,L,1,$67.67
Apptio (APTI),APTI,2018-09-17,L,5,$39.46
American Express (AXP),AXP,2018-09-17,D,1,$109.20
Bausch Health (BHC),BHC,2018-09-17,I,1,$22.55
Centene (CNC),CNC,2018-09-17,D,1,$141.75
Salesforce (CRM),CRM,2018-09-17,L,1,$154.92
Camping World (CWH),CWH,2018-09-17,I,1,$21.26
Denbury Resources (DNR),DNR,2018-09-17,L,5,$5.29
DowDuPont (DWDP),DWDP,2018-09-17,D,1,$68.82
Dexcom (DXCM),DXCM,2018-09-17,L,1,$137.93
Emerson Electric (EMR),EMR,2018-09-17,D,1,$77.77
Honeywell (HON),HON,2018-09-17,D,1,$165.75
Idexx Laboratories (IDXX),IDXX,2018-09-17,L,1,$242.94
JD.com (JD),JD,2018-09-17,L,5,$25.73
Mastercard (MA),MA,2018-09-17,D,1,$216.47
