time,content,comments,retweets,quotes,hearts
2012-12-20 11:36:00,RT @piece86: @jimcramer is $MDRX a buy at any price after yesterday's news?--j it was all about a takeover and Tullman hype,,,0.0,0
2012-12-20 10:58:00,Congratulations to @DavidFabercnbc for scooping all reporters on the $NYX-$ICE talks. Don't know how he does it. He does it here!!!,0.0,,0.0,0
2012-12-20 10:57:00,RT @carlquintanilla: 2012 set to be #NYC's warmest year on record. Avg temp: 57.2 degrees. on.wsj.com/T8KD5N-j killing nat gas!!!,0.0,,0.0,0
2012-12-20 09:56:00,"Every time you think the cliff will dominate,-we get news,-like the possible $NYX bid, that reminds you to keep your eye on the stock prize",0.0,,0.0,0
2012-12-20 09:54:00,RT @branillionaire:  my mind I blown on how you keep tabs on so many different companies!--jj--i have always loved business itself....,0.0,,0.0,0
2012-12-20 03:48:00,"RT @kyleshoren: @jimcramer Kursk--Yes, Operation Citadel!",0.0,0.0,0.0,0
2012-12-20 03:38:00,"$HLF is a battleground and i don't take sides in a battleground. .. Too  hard.. Verdun, Somme, $HLF",0.0,,0.0,0
2012-12-19 23:55:00,"RT @NordstromAndrea: Wow, @WholeFoods opening a nail salon in TX! via @jimcramer j--yeah kind of blow away",,,,0
2012-12-19 23:55:00,"$WFM--i am more convinced than ever that $WFM's ""problem"" is the capital gains issue and the Leonard Green distribution",0.0,,,0
2012-12-19 21:37:00,The thing with me and #ESPN --it is like a habitat for bromanity !,0.0,,0.0,0
2012-12-19 21:32:00,RT @Slimphilly: Hey @jimcramer. Do you have a crush on @AdamSchefter?--j it's more of an  bromanity think,,,,0
2012-12-19 20:02:00,You have to be impressed by Johnson's forcefulness and passion in defending his company to @SullyCNBC and @MandyCNBC.  Awesome...,0.0,,0.0,0
2012-12-19 20:01:00,Congratulations to @MandyCNBC and at SullyCNBC  for doing such a great job with Michael Johnson from $HLF..,0.0,,0.0,0
2012-12-19 19:59:00,Blown away by Mandy/Brian and $HLF ceo Michael Johnson.. extraordinary interview. Essence of defense and of questioning,0.0,,0.0,0
2012-12-19 19:59:00,RT @AndyAteHere: @jimcramer @herbgreenberg do either of u own $HLF ??? --j i am not allowed to own stocks personally...,0.0,,,0
2012-12-19 19:59:00,"I will put this point blank--this is one of the finest interviews ever, on cnbc, with Michael Johnson of $HLF...breathtaking",0.0,,0.0,0
2012-12-19 19:58:00,RT @hlmpromo: @jimcramer You must admit he's putting up a pretty passionate and vigorous defense!--jj amen!,,,,0
2012-12-19 19:58:00,Allegation by Michael Johnson about the need to get a return on puts for a hedge fund before they expire...,0.0,,,0
2012-12-19 19:57:00,$HLF--charge of market manipulation being made by Michael Johnson of Bill Ackman--this is a call for action by the SEC...,0.0,,0.0,0
2012-12-19 19:56:00,"When someone attacks a company, they come on CNBC..This $HLF defense is forceful and must be listened to.",0.0,,0.0,0
2012-12-19 19:55:00,Put on this interview right now--$HLF--passionate and forceful defense... by Michael Johnson..,0.0,,0.0,0
2012-12-19 19:55:00,This is an amazing interview with ceo--of $HLF!!!,0.0,,0.0,0
2012-12-19 19:53:00,"$HLF ceo on CNBC-- ""blatant market manipulation""",0.0,,0.0,0
2012-12-19 19:49:00,"Why do i like what i do? Here's why. I get to interview people like Walter Robb, co-ceo, $WFM, a hero of mine..My Peyton or Brady or Brees",0.0,,,0
